n_tokens,n_chars,n_lines,valid_chunk
304,983,22,True
308,1013,24,True
318,1020,26,True
317,1018,26,True
291,993,25,True
295,988,25,True
281,980,24,True
277,1002,24,True
274,979,23,True
283,990,23,True
289,1018,23,True
298,1008,24,True
302,1015,25,True
288,1004,24,True
289,996,24,True
295,996,25,True
294,1000,26,True
296,1012,26,True
281,1004,24,True
283,989,23,True
290,998,23,True
304,1018,23,True
294,983,22,True
296,995,22,True
290,987,21,True
288,1005,21,True
291,1012,21,True
294,1018,22,True
290,997,22,True
284,987,22,True
280,981,21,True
286,986,22,True
287,984,22,True
288,1002,22,True
299,1011,23,True
301,1017,23,True
283,970,21,True
268,935,20,True
3,12,1,False
294,1016,22,True
294,999,22,True
289,1012,22,True
287,1020,22,True
283,1015,23,True
256,932,21,True
209,585,13,True
310,1020,19,True
303,989,18,True
305,997,18,True
308,1020,17,True
309,1020,19,True
309,1005,18,True
299,978,19,True
309,1020,20,True
286,967,19,True
286,960,19,True
292,960,19,True
322,1020,23,True
178,611,15,True
308,1004,22,True
322,1016,22,True
325,1012,21,True
330,1003,21,True
297,932,20,True
304,1014,17,True
285,957,17,True
22,79,2,False
314,1008,19,True
303,987,19,True
296,999,20,True
305,1009,21,True
301,996,20,True
289,954,21,True
293,972,22,True
296,957,22,True
303,988,23,True
318,1019,23,True
316,1004,22,True
319,1001,23,True
325,1019,21,True
311,957,20,True
316,954,20,True
327,1021,20,True
319,1020,20,True
299,966,18,True
301,953,18,True
315,1009,19,True
301,958,19,True
309,1017,20,True
292,991,19,True
292,989,19,True
289,991,19,True
292,1006,20,True
287,977,20,True
261,909,18,True
28,112,2,False
289,1015,24,True
288,989,24,True
296,991,25,True
290,1000,23,True
289,1006,24,True
284,995,24,True
271,989,23,True
274,991,23,True
268,987,22,True
269,987,22,True
268,984,21,True
277,1019,22,True
276,1013,22,True
279,1015,23,True
277,1008,23,True
265,976,22,True
272,987,23,True
283,982,23,True
310,1017,24,True
296,988,23,True
318,1013,23,True
308,928,22,True
333,1014,24,True
325,980,23,True
325,983,24,True
307,985,23,True
297,998,23,True
288,1001,23,True
261,966,22,True
19,68,4,False
300,984,22,True
323,1022,23,True
319,1000,23,True
319,1015,24,True
325,1015,24,True
313,1011,23,True
318,1019,24,True
303,985,23,True
294,974,23,True
288,983,23,True
288,978,23,True
291,995,23,True
288,970,22,True
296,1008,23,True
288,986,22,True
285,1008,22,True
296,1016,23,True
291,976,22,True
290,973,21,True
294,1003,22,True
284,994,22,True
293,1017,23,True
284,978,22,True
296,996,23,True
8,30,1,False
294,967,17,True
305,1012,18,True
303,1020,17,True
287,1014,17,True
286,1017,17,True
275,967,16,True
279,994,16,True
285,1017,16,True
277,994,16,True
278,982,17,True
287,1003,18,True
291,985,20,True
311,1017,21,True
303,1007,21,True
299,1002,21,True
305,1003,23,True
296,960,22,True
310,1000,21,True
309,1018,21,True
308,1018,20,True
297,992,19,True
300,1001,19,True
303,1022,19,True
281,992,17,True
277,999,18,True
276,997,18,True
275,1003,17,True
276,1003,17,True
274,972,17,True
290,1014,18,True
292,1020,18,True
293,1010,17,True
266,921,16,True
4,13,1,False
268,1004,19,True
266,1011,20,True
271,985,19,True
268,961,18,True
276,997,18,True
37,157,3,False
270,984,22,True
272,1003,23,True
272,1015,23,True
278,1017,24,True
279,990,24,True
283,979,25,True
286,976,25,True
292,981,25,True
291,978,24,True
293,1006,24,True
301,992,24,True
300,1019,24,True
280,977,22,True
288,1005,23,True
287,1014,22,True
282,989,23,True
290,1004,24,True
297,994,25,True
306,1016,25,True
308,986,25,True
319,1007,26,True
328,1005,26,True
331,1002,26,True
309,994,23,True
316,1001,23,True
294,960,22,True
298,994,22,True
310,1013,22,True
294,973,22,True
302,1011,22,True
289,964,21,True
291,985,21,True
301,1022,22,True
294,978,21,True
317,1022,22,True
301,979,21,True
306,1008,21,True
291,974,21,True
294,1002,21,True
290,1000,21,True
292,1001,21,True
288,1011,22,True
294,1021,23,True
294,996,23,True
290,995,22,True
293,1010,23,True
297,1008,24,True
300,999,24,True
298,1013,23,True
279,999,21,True
241,886,19,True
20,95,2,False
265,1001,23,True
262,988,22,True
268,1000,23,True
277,1018,23,True
272,970,22,True
280,1018,22,True
289,1015,23,True
283,997,23,True
275,982,23,True
269,1019,23,True
234,832,28,True
263,764,19,True
280,985,21,True
279,989,21,True
272,991,21,True
261,976,21,True
258,979,21,True
263,1010,22,True
256,973,21,True
253,977,21,True
263,1011,22,True
261,1017,22,True
257,1001,22,True
269,1018,22,True
273,1011,22,True
274,992,22,True
272,983,22,True
275,988,22,True
273,983,22,True
289,995,22,True
291,997,22,True
290,994,22,True
297,992,23,True
298,986,22,True
298,984,22,True
297,991,22,True
291,988,22,True
288,984,22,True
282,984,22,True
280,1003,22,True
278,996,21,True
271,992,21,True
265,975,21,True
275,1012,22,True
247,928,20,True
26,93,4,False
279,1004,17,True
275,967,17,True
284,964,17,True
292,1014,18,True
281,956,17,True
286,979,17,True
289,975,17,True
282,954,16,True
300,1017,17,True
289,982,16,True
285,961,16,True
292,965,16,True
295,960,16,True
314,1019,17,True
311,1004,17,True
297,998,17,True
293,992,17,True
298,1013,17,True
292,1016,17,True
280,981,17,True
292,990,18,True
305,1003,19,True
313,1007,19,True
312,1008,19,True
305,1000,18,True
313,1020,19,True
311,1016,19,True
303,1019,19,True
285,982,17,True
288,995,17,True
289,972,18,True
287,933,18,True
3,12,1,False
294,983,17,True
288,970,17,True
279,953,16,True
281,963,16,True
290,968,18,True
300,986,18,True
311,1004,19,True
316,1015,20,True
311,1015,20,True
293,959,19,True
291,958,19,True
305,1018,20,True
286,1000,18,True
264,972,17,True
274,1016,17,True
263,1016,16,True
252,1009,16,True
249,1009,16,True
252,1002,16,True
260,1014,16,True
275,1007,16,True
284,1020,17,True
281,1015,17,True
284,1009,16,True
283,989,16,True
293,994,16,True
297,1014,17,True
288,1014,18,True
279,1006,18,True
274,1011,19,True
263,973,19,True
273,1013,21,True
269,984,21,True
276,997,22,True
253,931,20,True
31,114,5,False
260,1017,22,True
250,990,22,True
253,987,22,True
265,1016,23,True
258,1002,23,True
265,1009,22,True
266,996,22,True
270,958,22,True
290,1015,22,True
282,990,22,True
292,1002,22,True
293,1000,22,True
290,992,22,True
288,993,22,True
286,998,22,True
279,986,22,True
277,984,22,True
275,980,22,True
275,987,22,True
284,1012,23,True
281,998,23,True
280,1013,23,True
283,1014,23,True
271,986,22,True
280,1011,22,True
271,981,22,True
273,1010,22,True
271,1014,22,True
261,983,21,True
260,978,21,True
274,1018,22,True
262,1003,22,True
264,1004,22,True
259,998,22,True
252,973,22,True
251,988,22,True
251,981,22,True
254,998,22,True
252,992,22,True
251,953,21,True
286,979,23,True
296,1019,22,True
290,1009,22,True
284,984,22,True
282,982,22,True
287,1016,23,True
274,1007,23,True
271,994,23,True
270,999,23,True
270,999,23,True
271,1016,23,True
259,998,22,True
260,1008,22,True
257,994,22,True
263,987,22,True
265,981,22,True
282,991,22,True
280,986,22,True
292,1018,23,True
297,1017,23,True
297,1019,23,True
292,1003,22,True
291,1018,23,True
277,993,23,True
283,995,24,True
288,1016,25,True
298,1018,26,True
298,996,26,True
300,1004,26,True
301,1009,26,True
291,991,24,True
283,975,23,True
304,1017,23,True
304,985,22,True
295,979,21,True
293,1004,22,True
304,1017,23,True
297,977,22,True
310,1010,23,True
302,996,23,True
282,985,23,True
279,999,23,True
287,1015,25,True
281,999,23,True
271,981,23,True
276,988,23,True
276,1013,23,True
281,988,23,True
293,1020,24,True
287,1002,24,True
282,980,22,True
280,986,22,True
283,1002,22,True
275,989,22,True
279,996,22,True
262,961,20,True
333,950,22,True
326,1005,17,True
313,962,17,True
233,784,19,True
288,1022,18,True
270,977,17,True
270,996,17,True
282,995,17,True
290,995,17,True
287,984,16,True
293,1019,16,True
291,1013,16,True
297,1016,17,True
288,971,17,True
283,965,17,True
266,960,17,True
78,278,10,False
277,968,16,True
278,992,16,True
266,953,15,True
277,998,15,True
284,989,15,True
294,1003,16,True
296,1010,16,True
300,1014,17,True
296,997,17,True
298,996,17,True
285,926,16,True
16,45,1,False
317,1015,22,True
300,990,20,True
295,1003,21,True
228,755,18,True
230,850,21,True
278,950,27,True
273,1018,15,True
269,1011,15,True
271,1008,15,True
267,999,15,True
263,1001,15,True
269,996,15,True
268,997,15,True
257,951,15,True
4,15,1,False
291,1012,21,True
291,1001,21,True
292,1014,21,True
289,973,21,True
5,18,1,False
318,1016,24,True
309,988,24,True
301,983,24,True
290,969,23,True
320,1020,24,True
312,1018,23,True
295,980,22,True
300,989,22,True
293,993,22,True
297,1016,22,True
289,990,22,True
297,1012,23,True
263,920,21,True
23,69,4,False
276,987,16,True
268,962,15,True
281,1008,15,True
277,1016,15,True
290,1019,15,True
290,1018,15,True
272,954,14,True
293,998,16,True
273,952,16,True
13,26,1,False
321,995,23,True
310,967,23,True
322,1012,24,True
328,996,24,True
336,1019,24,True
329,995,23,True
306,980,22,True
251,892,22,True
260,849,14,True
278,1010,18,True
276,999,16,True
284,1011,17,True
287,1018,17,True
278,963,16,True
283,972,16,True
296,983,17,True
293,984,17,True
291,988,17,True
290,980,18,True
298,1001,19,True
302,1013,20,True
301,987,20,True
284,971,19,True
293,969,19,True
300,995,20,True
309,1009,22,True
299,980,20,True
309,1005,20,True
303,1001,20,True
291,960,18,True
294,956,19,True
294,956,19,True
295,960,19,True
300,959,19,True
306,978,19,True
314,1002,19,True
312,1010,18,True
308,990,19,True
315,1014,20,True
298,952,20,True
315,1012,21,True
312,1003,22,True
304,992,22,True
304,998,21,True
302,1017,21,True
295,988,19,True
299,1017,18,True
282,968,17,True
293,1007,16,True
292,1011,16,True
297,1013,16,True
301,963,16,True
309,1003,17,True
310,1018,18,True
307,1006,17,True
300,999,17,True
312,1002,17,True
299,1002,17,True
278,983,16,True
287,1020,16,True
285,1022,16,True
279,993,15,True
276,991,15,True
277,995,15,True
278,989,15,True
268,912,14,True
4,14,1,False
294,983,21,True
296,993,21,True
301,1002,21,True
294,990,20,True
302,1020,19,True
296,1019,19,True
303,1016,20,True
3,15,1,False
304,1008,18,True
303,1003,19,True
302,1001,19,True
289,966,19,True
296,971,19,True
309,1017,20,True
306,989,19,True
305,1010,19,True
287,994,17,True
282,959,17,True
292,1006,17,True
278,995,17,True
275,986,17,True
276,1007,18,True
260,977,17,True
274,973,18,True
280,984,18,True
287,1010,19,True
298,1018,19,True
283,974,18,True
285,960,17,True
284,957,17,True
293,1020,18,True
287,1015,17,True
279,987,16,True
280,1011,16,True
281,1019,15,True
278,1020,15,True
279,1017,16,True
268,951,15,True
276,957,15,True
277,956,15,True
276,953,15,True
294,1020,16,True
296,1019,16,True
295,1016,16,True
285,966,16,True
312,1004,18,True
305,1001,18,True
295,958,18,True
299,961,18,True
294,957,18,True
287,960,18,True
313,1020,19,True
294,953,18,True
296,1004,18,True
282,1009,17,True
265,966,16,True
264,988,17,True
267,984,18,True
270,988,18,True
274,990,18,True
273,991,18,True
280,983,18,True
276,983,18,True
277,972,17,True
278,993,16,True
71,253,8,False
276,993,18,True
7,30,1,False
286,986,22,True
279,963,22,True
283,985,22,True
284,1016,22,True
260,921,20,True
352,964,16,True
215,606,13,True
290,1007,24,True
283,984,23,True
279,975,22,True
287,990,22,True
288,998,22,True
294,1002,22,True
294,987,22,True
286,988,22,True
293,1008,22,True
292,991,22,True
293,993,22,True
291,974,21,True
300,1015,22,True
288,979,20,True
293,994,20,True
295,999,20,True
280,979,19,True
299,1016,20,True
291,978,19,True
301,1011,20,True
292,994,20,True
283,980,20,True
294,1010,21,True
296,1020,22,True
286,987,22,True
280,1015,22,True
277,1022,22,True
261,993,21,True
260,981,21,True
266,986,21,True
272,995,21,True
286,1020,22,True
285,993,22,True
285,988,22,True
301,1019,23,True
306,990,24,True
314,1015,24,True
302,1000,24,True
313,1017,25,True
307,989,24,True
311,988,24,True
317,980,24,True
328,1022,24,True
313,998,23,True
300,970,22,True
307,986,22,True
303,981,21,True
319,1011,22,True
312,973,21,True
300,973,21,True
311,997,21,True
307,996,21,True
303,983,21,True
314,1009,22,True
304,999,22,True
294,1006,22,True
271,967,21,True
289,1020,22,True
262,979,21,True
259,982,21,True
260,982,21,True
257,980,21,True
262,996,21,True
6,32,1,False
243,984,19,True
247,990,19,True
244,975,19,True
248,977,19,True
264,1002,20,True
253,953,20,True
268,1018,21,True
267,984,21,True
271,987,21,True
272,1013,21,True
261,987,21,True
263,985,21,True
257,954,20,True
277,1007,21,True
294,1011,23,True
293,1009,24,True
292,976,23,True
308,994,23,True
323,993,23,True
324,999,23,True
335,1016,23,True
309,985,20,True
310,987,20,True
271,917,18,True
24,75,4,False
255,1006,21,True
261,1006,22,True
269,1001,22,True
272,990,22,True
273,995,22,True
266,984,22,True
281,1019,23,True
289,1006,23,True
282,1009,23,True
283,1006,23,True
283,1019,23,True
283,1020,23,True
272,970,22,True
295,1018,23,True
284,993,22,True
287,1011,22,True
290,1018,22,True
280,993,22,True
283,995,22,True
286,988,22,True
291,1018,23,True
278,979,22,True
283,987,22,True
289,1014,23,True
284,982,22,True
287,1006,23,True
286,1004,23,True
279,1002,23,True
270,984,22,True
266,981,22,True
271,1014,23,True
275,1018,23,True
256,964,22,True
266,1011,23,True
267,1005,22,True
270,1018,22,True
269,1013,22,True
265,1010,22,True
266,1020,22,True
263,984,21,True
276,1018,22,True
263,982,21,True
265,977,21,True
269,984,21,True
269,987,21,True
269,982,21,True
268,981,21,True
264,973,21,True
275,1018,22,True
259,973,21,True
268,978,21,True
266,1012,22,True
238,921,20,True
263,982,24,True
23,75,4,False
295,1016,16,True
287,1004,16,True
287,1002,16,True
291,979,16,True
300,987,16,True
288,979,15,True
291,978,15,True
296,979,15,True
294,975,15,True
297,985,15,True
287,1000,15,True
290,1018,15,True
291,1002,16,True
4,14,1,False
318,991,17,True
319,1005,17,True
316,984,17,True
321,995,17,True
306,976,17,True
321,1008,17,True
298,933,16,True
27,114,2,False
306,997,21,True
309,1016,20,True
303,986,20,True
302,995,19,True
299,963,19,True
311,995,20,True
300,958,20,True
308,997,21,True
307,1002,21,True
306,1008,22,True
310,1020,23,True
305,984,23,True
299,955,22,True
303,980,22,True
307,1005,22,True
299,972,21,True
298,961,20,True
309,1017,20,True
299,987,19,True
296,1011,17,True
284,975,17,True
280,994,16,True
267,960,16,True
274,1004,16,True
276,1008,16,True
283,1007,16,True
272,969,16,True
294,1013,18,True
284,967,17,True
293,973,17,True
301,989,19,True
289,967,19,True
284,1002,20,True
272,992,20,True
270,1003,21,True
265,1006,21,True
204,593,13,True
181,672,19,True
276,996,21,True
273,987,21,True
277,1018,22,True
279,1013,22,True
279,1005,22,True
281,1005,22,True
277,998,22,True
285,1010,23,True
280,980,23,True
277,972,23,True
283,1014,24,True
278,1014,24,True
259,989,24,True
261,1000,24,True
264,1005,24,True
261,1000,24,True
257,992,23,True
271,1003,23,True
264,975,22,True
5,25,1,False
296,995,23,True
293,974,23,True
300,1015,23,True
298,982,22,True
306,1014,23,True
293,994,22,True
294,1009,22,True
282,977,22,True
280,983,22,True
295,1020,23,True
285,996,23,True
288,986,23,True
275,974,22,True
24,68,4,False
303,1013,18,True
299,1013,18,True
274,957,15,True
290,1017,16,True
276,997,15,True
275,994,15,True
268,983,15,True
278,975,15,True
283,978,15,True
283,980,15,True
282,984,15,True
294,989,15,True
285,938,15,True
9,46,1,False
287,958,18,True
291,982,18,True
305,1008,20,True
298,962,20,True
287,979,21,True
266,903,20,True
21,86,4,False
317,1011,27,True
295,994,25,True
292,1016,25,True
275,963,23,True
15,72,3,False
249,993,22,True
246,980,22,True
253,991,22,True
255,992,22,True
259,990,22,True
268,988,22,True
276,1003,22,True
285,1003,22,True
281,997,22,True
281,1003,22,True
274,999,22,True
277,1009,22,True
265,1001,22,True
269,1010,23,True
270,1017,23,True
272,1014,23,True
280,1008,23,True
287,1014,23,True
280,999,23,True
294,1008,23,True
292,1021,23,True
272,959,22,True
254,927,21,True
27,87,4,False
271,991,23,True
274,984,23,True
276,990,23,True
270,1011,22,True
275,1014,22,True
280,1016,22,True
285,1019,22,True
271,988,21,True
242,931,19,True
344,1010,24,True
181,567,17,True
294,1009,23,True
290,1002,23,True
286,1000,23,True
282,1004,23,True
270,972,22,True
273,1003,22,True
269,982,21,True
265,979,21,True
262,992,21,True
260,982,21,True
269,1017,22,True
276,1018,22,True
262,976,21,True
271,1015,22,True
265,1003,22,True
268,997,22,True
267,1001,22,True
272,994,22,True
265,994,22,True
263,993,22,True
263,991,22,True
262,981,22,True
266,978,22,True
268,988,22,True
268,1002,23,True
272,997,23,True
271,1016,23,True
261,988,22,True
259,983,22,True
277,1018,23,True
272,981,22,True
269,985,22,True
265,994,22,True
266,1011,22,True
262,982,21,True
260,994,21,True
254,962,20,True
275,1016,21,True
269,993,21,True
266,989,20,True
280,984,19,True
274,957,18,True
291,988,18,True
296,968,17,True
299,945,17,True
17,66,4,False
292,1015,23,True
281,990,22,True
260,912,20,True
211,743,21,True
271,989,21,True
266,985,21,True
275,1018,22,True
271,993,22,True
276,1015,23,True
257,968,22,True
262,981,22,True
260,983,22,True
140,509,14,True
209,823,22,True
214,792,22,True
257,897,22,True
165,552,10,True
236,779,18,True
186,645,15,True
273,981,21,True
286,1014,22,True
258,938,20,True
203,721,18,True
293,1017,22,True
269,971,25,True
72,242,7,False
271,983,20,True
267,981,20,True
279,1012,21,True
259,978,20,True
269,1017,21,True
261,977,21,True
257,967,21,True
248,946,20,True
285,958,16,True
271,946,15,True
275,971,19,True
289,998,18,True
287,1007,17,True
291,1012,17,True
293,1009,17,True
275,987,17,True
283,1010,18,True
281,1018,18,True
285,1017,18,True
261,950,17,True
43,173,5,False
264,994,22,True
265,992,23,True
257,980,23,True
263,999,23,True
263,1002,23,True
248,944,22,True
252,985,22,True
248,972,22,True
251,982,22,True
248,982,22,True
226,945,20,True
300,952,54,True
315,999,54,True
325,983,53,True
317,926,50,True
284,1007,22,True
273,990,22,True
272,986,22,True
268,983,22,True
267,986,22,True
262,985,22,True
266,987,22,True
257,975,22,True
308,997,27,True
267,1009,22,True
272,994,22,True
246,899,20,True
7,13,1,False
300,1000,21,True
289,980,22,True
300,1007,23,True
278,983,23,True
276,975,23,True
264,939,22,True
3,12,1,False
292,1005,21,True
282,994,21,True
285,1017,22,True
286,993,21,True
281,993,21,True
286,1008,21,True
287,1000,21,True
283,995,21,True
287,1020,22,True
289,1018,21,True
278,977,20,True
280,981,20,True
294,1022,21,True
277,1001,21,True
277,996,21,True
276,1010,21,True
261,970,20,True
258,977,20,True
252,976,20,True
261,989,20,True
262,987,20,True
256,979,20,True
259,995,20,True
258,1007,20,True
267,1004,20,True
277,1015,20,True
273,1004,20,True
268,1004,20,True
274,1014,20,True
276,992,20,True
274,987,20,True
271,995,20,True
267,1002,20,True
264,981,20,True
272,981,20,True
290,1016,21,True
278,973,20,True
279,986,20,True
278,993,20,True
279,991,20,True
281,984,20,True
282,979,20,True
285,981,20,True
291,1016,21,True
273,977,20,True
283,1013,21,True
269,965,20,True
295,1019,21,True
291,995,21,True
284,1009,21,True
277,999,21,True
281,1018,21,True
266,975,20,True
256,940,19,True
24,96,4,False
290,1019,16,True
283,1020,16,True
279,1008,15,True
279,1005,15,True
283,1012,15,True
277,991,15,True
281,1006,16,True
288,1011,16,True
291,1007,16,True
289,1006,16,True
289,1009,16,True
283,1001,16,True
272,979,16,True
276,966,16,True
284,980,16,True
9,40,1,False
277,973,19,True
290,1007,19,True
273,970,18,True
285,996,19,True
272,969,18,True
274,988,17,True
278,995,18,True
267,956,17,True
277,1017,18,True
279,1020,18,True
268,1010,19,True
259,973,18,True
266,1000,19,True
257,970,19,True
280,1007,19,True
276,991,19,True
280,968,19,True
301,1004,20,True
300,1003,19,True
313,1011,18,True
291,978,17,True
279,1001,18,True
284,1017,18,True
273,988,18,True
260,961,18,True
265,989,19,True
269,987,19,True
264,978,19,True
272,977,20,True
286,1016,21,True
284,1008,21,True
279,1006,21,True
280,982,21,True
280,967,20,True
282,1003,20,True
292,1005,20,True
293,1010,19,True
288,1008,18,True
281,996,17,True
278,994,16,True
271,976,15,True
283,1013,16,True
279,1017,16,True
263,955,15,True
256,956,15,True
260,959,15,True
257,959,15,True
264,991,15,True
257,964,15,True
265,982,16,True
260,971,16,True
258,971,16,True
262,969,16,True
260,965,16,True
261,962,16,True
265,985,16,True
273,1008,17,True
277,1019,18,True
273,999,18,True
258,997,18,True
263,998,18,True
271,1011,20,True
269,1009,20,True
274,1012,20,True
260,967,18,True
263,960,17,True
261,926,16,True
281,960,16,True
285,1017,17,True
247,886,16,True
32,129,5,False
252,1003,21,True
255,1019,22,True
242,977,21,True
252,995,21,True
257,991,21,True
261,975,21,True
265,971,21,True
276,981,21,True
274,995,21,True
277,1011,21,True
277,999,21,True
272,982,21,True
276,1005,22,True
276,1007,22,True
268,978,22,True
272,987,22,True
264,975,22,True
276,1016,23,True
264,971,22,True
273,1011,22,True
264,974,21,True
271,988,21,True
272,1014,21,True
264,983,21,True
273,1007,21,True
266,1010,22,True
264,994,22,True
261,1014,23,True
245,971,22,True
254,983,22,True
266,1015,23,True
254,971,21,True
268,1001,22,True
283,1020,22,True
279,1020,21,True
271,1016,20,True
203,581,13,True
316,986,19,True
309,973,18,True
328,1020,17,True
306,953,15,True
309,958,15,True
303,955,15,True
315,956,15,True
314,960,15,True
316,958,15,True
9,43,1,False
326,1007,18,True
10,40,1,False
290,1014,17,True
287,1016,18,True
268,957,17,True
289,986,17,True
280,994,17,True
276,960,16,True
274,959,16,True
280,973,16,True
287,1014,16,True
284,1011,16,True
274,955,15,True
287,1019,16,True
280,1014,16,True
267,963,16,True
257,965,16,True
251,963,16,True
252,961,17,True
256,960,17,True
255,965,17,True
252,958,16,True
248,958,16,True
248,958,16,True
261,1004,16,True
256,974,16,True
249,937,16,True
2,11,1,False
301,1013,17,True
307,989,17,True
302,979,16,True
314,998,17,True
297,1013,18,True
296,993,19,True
296,972,19,True
299,994,20,True
292,986,20,True
291,1017,21,True
271,962,21,True
288,1001,21,True
289,1018,22,True
271,959,20,True
282,1022,21,True
249,943,19,True
15,62,4,False
283,995,17,True
284,1019,17,True
272,982,16,True
280,1011,16,True
274,1012,16,True
271,988,16,True
267,986,16,True
269,1003,17,True
268,998,17,True
277,1005,18,True
282,1001,18,True
282,1002,18,True
277,984,18,True
283,1014,18,True
284,1013,18,True
278,999,19,True
278,998,18,True
271,1008,19,True
4,23,1,False
307,966,19,True
301,965,19,True
306,986,18,True
300,989,19,True
300,1008,19,True
298,1000,20,True
287,976,19,True
286,1004,19,True
269,961,18,True
258,916,18,True
278,972,18,True
291,991,18,True
301,1007,18,True
301,981,17,True
311,987,17,True
311,1000,17,True
299,974,17,True
304,979,18,True
307,987,18,True
289,961,18,True
307,1021,18,True
293,1002,18,True
287,973,19,True
286,959,20,True
289,977,20,True
296,999,20,True
305,1019,21,True
295,990,21,True
289,966,20,True
280,959,20,True
283,984,20,True
295,1014,20,True
269,991,19,True
25,98,4,False
277,999,20,True
266,987,20,True
266,977,20,True
275,1011,21,True
262,981,21,True
274,1013,22,True
273,999,22,True
269,985,22,True
268,993,22,True
278,1012,23,True
279,1012,23,True
272,1003,23,True
258,970,22,True
264,998,22,True
260,1008,22,True
259,1009,22,True
255,976,21,True
258,990,21,True
247,970,20,True
205,714,17,True
148,560,13,True
177,561,11,True
303,962,21,True
309,1002,20,True
306,1001,19,True
303,996,19,True
304,1003,18,True
298,992,17,True
265,901,15,True
5,16,1,False
298,994,17,True
302,997,17,True
302,1019,17,True
299,991,17,True
295,955,16,True
298,988,16,True
275,957,15,True
272,957,15,True
269,956,15,True
295,1013,17,True
287,974,17,True
7,32,1,False
311,1013,18,True
306,986,17,True
294,961,17,True
306,1020,17,True
284,971,16,True
295,996,16,True
276,959,15,True
294,1018,16,True
278,996,16,True
287,993,17,True
283,955,16,True
295,975,17,True
319,1015,18,True
324,1007,19,True
326,1000,20,True
330,1003,20,True
327,989,20,True
331,1014,21,True
321,980,21,True
313,1008,21,True
298,966,20,True
291,958,20,True
311,1014,21,True
315,996,21,True
315,1010,21,True
305,991,20,True
303,988,20,True
317,1018,21,True
314,987,20,True
310,1021,19,True
292,999,19,True
289,982,18,True
212,704,16,True
142,473,11,True
308,976,17,True
304,1008,17,True
299,973,17,True
311,1018,18,True
303,1003,18,True
305,1020,19,True
289,990,19,True
288,965,20,True
295,966,20,True
317,1010,20,True
291,959,20,True
312,1005,20,True
297,970,19,True
300,972,19,True
305,998,19,True
290,976,18,True
282,991,19,True
266,978,19,True
267,958,18,True
278,1004,19,True
279,1013,19,True
266,967,19,True
269,985,20,True
282,958,21,True
297,1017,21,True
277,964,20,True
286,977,21,True
286,1007,20,True
278,983,20,True
293,1006,19,True
287,985,19,True
287,1012,18,True
290,1004,19,True
286,1004,19,True
302,999,20,True
291,956,20,True
302,1021,20,True
257,895,19,True
246,880,23,True
286,1008,19,True
277,948,17,True
202,586,13,True
299,1022,21,True
286,992,21,True
287,986,21,True
301,1017,22,True
287,979,21,True
4,24,1,False
282,978,22,True
281,1008,22,True
269,1002,22,True
272,998,22,True
271,1001,22,True
275,1013,22,True
266,982,21,True
265,990,21,True
264,988,21,True
270,1008,21,True
274,990,21,True
281,998,21,True
270,976,21,True
266,975,21,True
268,998,22,True
267,999,22,True
262,1000,23,True
272,1020,23,True
256,1011,23,True
242,992,23,True
249,1002,23,True
43,155,5,False
307,995,17,True
308,993,17,True
305,970,16,True
307,1016,17,True
313,1020,17,True
302,998,17,True
293,980,17,True
305,988,18,True
302,1010,19,True
305,1010,19,True
314,1021,18,True
309,1004,19,True
275,911,18,True
7,32,1,False
316,1011,18,True
310,990,17,True
324,993,17,True
302,897,15,True
2,14,1,False
295,995,20,True
295,989,21,True
308,989,21,True
311,1003,22,True
320,1015,20,True
310,965,19,True
300,954,20,True
310,1013,21,True
313,1011,22,True
309,972,22,True
307,997,21,True
309,1020,22,True
318,994,24,True
318,973,24,True
322,1020,24,True
320,997,24,True
311,991,24,True
310,1004,23,True
317,1014,23,True
305,989,22,True
287,972,20,True
295,1004,19,True
293,1001,20,True
285,982,19,True
293,1010,19,True
278,992,20,True
277,972,20,True
279,971,20,True
290,1013,20,True
287,1003,20,True
292,1000,19,True
297,1022,19,True
296,1017,18,True
276,964,17,True
288,984,18,True
297,1010,19,True
301,1005,19,True
299,1012,19,True
302,993,19,True
295,1017,19,True
282,961,17,True
301,1019,18,True
290,1007,17,True
275,969,16,True
286,1000,17,True
276,967,17,True
278,966,17,True
306,1010,18,True
278,912,17,True
9,34,1,False
287,977,18,True
284,961,17,True
300,1011,17,True
292,972,15,True
302,978,16,True
313,1011,16,True
318,988,16,True
316,991,16,True
317,984,16,True
325,982,16,True
321,984,16,True
318,988,16,True
312,1014,16,True
300,994,17,True
307,1014,17,True
296,1016,17,True
272,954,16,True
282,1019,17,True
284,1014,17,True
297,1016,17,True
291,981,16,True
298,1009,15,True
298,1018,15,True
300,1020,15,True
306,1020,15,True
301,1018,15,True
282,954,14,True
299,1019,15,True
305,1016,15,True
280,943,14,True
214,617,13,True
263,1010,24,True
239,933,21,True
96,386,11,False
268,994,21,True
261,981,21,True
259,975,21,True
264,985,21,True
265,1009,21,True
258,1011,21,True
257,1013,21,True
261,1000,21,True
254,980,21,True
258,979,21,True
261,984,21,True
269,1016,22,True
272,1007,22,True
270,1008,22,True
269,1003,22,True
258,977,21,True
264,981,21,True
268,1019,22,True
266,1012,22,True
265,1018,22,True
256,1011,22,True
260,1011,22,True
263,1016,23,True
265,1017,23,True
264,986,22,True
258,978,22,True
266,975,22,True
280,990,22,True
290,1005,22,True
280,1007,22,True
273,987,21,True
269,983,20,True
268,983,20,True
