n_tokens,n_chars,n_lines,valid_chunk
104,344,6,False
100,335,6,False
104,344,5,False
109,353,6,False
312,1054,16,True
83,304,6,False
92,311,7,False
83,331,6,False
94,340,7,False
97,327,7,False
81,320,7,False
93,324,7,False
94,332,7,False
87,302,8,False
100,361,8,False
84,332,8,False
81,321,7,False
90,312,7,False
97,340,7,False
102,339,9,False
87,347,7,False
117,334,7,False
96,345,7,False
87,338,7,False
94,336,7,False
93,307,7,False
441,1655,40,True
262,908,20,True
85,332,8,False
83,334,8,False
89,333,7,False
91,331,7,False
93,331,7,False
88,309,7,False
88,316,8,False
94,324,7,False
82,330,7,False
94,329,8,False
104,342,9,False
86,309,7,False
95,349,7,False
83,316,7,False
83,315,7,False
75,309,5,False
92,312,6,False
123,455,10,False
329,1141,27,True
175,499,8,True
212,743,17,True
85,304,10,False
78,303,6,False
78,307,6,False
84,345,7,False
87,316,7,False
98,348,8,False
96,346,7,False
90,342,7,False
101,339,9,False
98,343,7,False
87,314,6,False
95,321,7,False
83,302,7,False
94,328,9,False
88,314,7,False
87,313,6,False
93,340,9,False
95,305,6,False
90,305,8,False
111,336,8,False
88,313,8,False
90,313,7,False
82,302,7,False
86,309,8,False
93,325,8,False
84,317,8,False
88,308,7,False
383,1282,28,True
90,344,8,False
87,308,8,False
86,316,7,False
91,309,8,False
75,312,7,False
85,311,7,False
103,322,7,False
96,333,8,False
225,799,21,True
96,411,10,False
82,338,9,False
85,331,7,False
100,317,7,False
83,318,7,False
91,301,8,False
94,334,7,False
103,334,8,False
88,303,8,False
86,306,6,False
107,321,8,False
104,354,8,False
95,360,7,False
92,321,7,False
96,331,7,False
86,336,7,False
84,301,8,False
90,314,7,False
92,310,7,False
87,329,8,False
105,322,7,False
101,332,7,False
96,311,8,False
93,340,7,False
106,337,9,False
89,311,6,False
81,301,7,False
622,1765,43,True
104,327,8,False
175,499,8,True
83,302,6,False
98,342,7,False
85,319,8,False
102,340,7,False
97,345,7,False
86,325,8,False
86,307,7,False
97,328,9,False
82,302,7,False
83,302,7,False
98,351,8,False
92,320,7,False
90,323,8,False
92,320,7,False
88,315,7,False
98,341,9,False
91,337,7,False
96,308,7,False
89,312,8,False
86,310,7,False
92,303,7,False
91,301,7,False
90,335,8,False
99,344,7,False
97,344,8,False
100,308,8,False
92,321,7,False
99,329,7,False
86,312,7,False
92,318,7,False
101,341,8,False
90,316,7,False
90,303,7,False
89,303,7,False
110,349,8,False
92,316,8,False
105,337,8,False
101,305,7,False
90,303,7,False
109,349,8,False
106,330,7,False
93,325,6,False
94,311,6,False
93,312,7,False
110,345,8,False
92,312,7,False
109,347,8,False
106,313,7,False
100,340,8,False
96,348,9,False
105,340,7,False
102,332,7,False
107,321,7,False
126,339,8,False
101,341,7,False
91,323,7,False
97,345,8,False
99,339,7,False
104,326,9,False
95,326,8,False
99,316,8,False
104,353,7,False
89,301,8,False
87,319,8,False
105,331,7,False
110,339,9,False
101,346,7,False
96,326,7,False
81,303,7,False
101,308,7,False
96,322,8,False
94,306,8,False
86,314,7,False
76,331,7,False
93,367,6,False
90,349,6,False
75,331,5,False
94,339,6,False
79,320,6,False
73,313,6,False
175,499,8,True
104,395,12,False
133,411,15,True
84,319,8,False
94,343,7,False
100,336,7,False
88,307,6,False
94,334,7,False
81,311,7,False
85,320,7,False
96,351,8,False
88,313,7,False
83,315,6,False
83,310,7,False
102,353,8,False
95,301,7,False
88,301,6,False
91,326,8,False
92,345,7,False
85,320,7,False
97,337,9,False
93,347,7,False
98,340,7,False
95,343,7,False
102,350,7,False
87,350,7,False
231,893,19,True
212,731,15,True
350,1317,29,True
425,1395,30,True
145,540,16,True
77,317,7,False
175,499,8,True
87,305,8,False
97,328,7,False
98,327,7,False
87,320,7,False
85,324,6,False
82,308,7,False
91,315,7,False
101,305,7,False
96,345,7,False
88,313,8,False
86,332,7,False
90,305,7,False
88,322,7,False
98,329,8,False
83,321,7,False
87,321,7,False
90,327,7,False
88,337,7,False
91,317,9,False
86,306,7,False
85,318,7,False
88,312,6,False
103,340,7,False
98,350,7,False
94,356,6,False
93,329,5,False
105,330,5,False
98,331,5,False
100,336,5,False
90,330,5,False
89,325,7,False
92,310,8,False
85,308,7,False
85,310,7,False
78,303,7,False
87,322,7,False
82,319,7,False
85,316,10,False
99,357,7,False
92,335,8,False
87,308,6,False
97,327,7,False
91,317,7,False
91,314,7,False
88,317,7,False
91,320,7,False
383,1301,29,True
95,398,11,False
99,402,10,False
154,482,11,True
150,515,11,True
180,686,15,True
93,351,8,False
83,313,6,False
90,314,7,False
92,330,7,False
91,325,7,False
93,338,7,False
98,345,7,False
94,331,7,False
91,304,8,False
93,338,7,False
102,330,7,False
184,510,9,True
83,302,7,False
79,304,7,False
87,313,6,False
101,330,7,False
92,348,8,False
87,332,7,False
81,319,7,False
87,330,7,False
83,322,7,False
81,316,7,False
91,340,7,False
85,314,7,False
91,346,7,False
130,475,10,True
82,343,9,False
105,360,8,False
101,341,8,False
98,328,6,False
84,304,5,False
98,332,6,False
103,301,7,False
98,319,6,False
97,320,8,False
94,301,7,False
100,306,7,False
110,326,8,False
102,321,7,False
98,322,7,False
95,332,6,False
99,332,5,False
89,338,5,False
86,308,6,False
92,334,7,False
94,350,7,False
87,327,7,False
102,340,7,False
99,343,7,False
89,324,7,False
95,339,8,False
90,316,9,False
94,302,9,False
106,336,8,False
80,303,7,False
91,345,7,False
78,319,7,False
101,335,7,False
100,351,7,False
92,344,6,False
86,301,6,False
90,317,7,False
90,313,6,False
94,334,7,False
93,337,7,False
88,304,6,False
92,320,7,False
82,307,6,False
88,312,7,False
95,343,7,False
93,327,7,False
79,310,6,False
81,310,7,False
81,344,7,False
84,314,7,False
89,321,7,False
88,322,7,False
90,335,7,False
87,322,7,False
84,323,7,False
77,302,6,False
175,499,8,True
92,323,8,False
94,336,7,False
92,335,7,False
89,325,7,False
99,328,7,False
92,320,6,False
98,352,7,False
88,309,7,False
86,306,7,False
100,349,7,False
91,334,7,False
81,307,6,False
86,301,7,False
91,323,8,False
83,327,7,False
94,337,8,False
84,319,7,False
95,339,7,False
96,318,7,False
81,312,8,False
91,319,6,False
99,326,7,False
94,307,6,False
108,340,8,False
98,331,8,False
97,344,8,False
84,323,6,False
91,306,8,False
84,314,7,False
90,318,7,False
74,317,7,False
97,322,7,False
91,325,7,False
90,318,7,False
83,311,7,False
84,332,7,False
91,325,7,False
98,350,8,False
88,317,7,False
95,341,7,False
83,304,6,False
75,311,6,False
243,942,20,True
78,326,6,False
87,309,6,False
79,316,6,False
93,324,7,False
89,326,7,False
85,337,7,False
92,339,8,False
82,311,7,False
490,1689,40,True
356,1224,24,True
515,1758,27,True
87,357,11,False
260,978,20,True
87,366,8,False
83,315,6,False
100,347,7,False
90,317,8,False
102,340,7,False
93,333,6,False
93,313,6,False
88,303,6,False
91,320,6,False
86,308,7,False
87,321,6,False
90,309,7,False
86,316,8,False
87,303,6,False
85,318,6,False
89,303,7,False
94,328,7,False
101,313,8,False
92,316,6,False
80,304,5,False
98,342,6,False
97,341,5,False
105,355,6,False
95,316,7,False
101,320,9,False
175,499,8,True
80,301,6,False
81,310,7,False
102,360,7,False
90,309,7,False
91,339,7,False
91,328,7,False
87,325,7,False
74,318,7,False
91,338,7,False
80,316,7,False
87,317,7,False
84,327,7,False
81,310,7,False
152,522,11,True
91,329,9,False
94,322,7,False
88,331,7,False
96,328,7,False
88,315,6,False
88,320,6,False
101,328,8,False
102,313,7,False
99,337,7,False
93,329,8,False
82,314,9,False
84,322,7,False
100,343,7,False
86,329,7,False
86,319,6,False
90,301,7,False
98,335,6,False
99,350,8,False
92,310,6,False
90,344,7,False
89,329,8,False
84,310,6,False
94,321,6,False
86,304,5,False
102,358,7,False
102,327,7,False
117,338,7,False
107,361,7,False
98,330,6,False
91,331,6,False
95,335,8,False
91,348,7,False
89,353,7,False
92,349,7,False
89,315,7,False
96,319,7,False
89,308,6,False
96,342,7,False
99,316,7,False
98,334,7,False
88,341,7,False
88,316,7,False
175,499,8,True
89,319,11,False
103,379,11,False
108,412,11,False
99,390,8,False
80,336,7,False
88,317,7,False
111,344,7,False
104,333,6,False
80,323,7,False
96,348,8,False
97,344,7,False
96,322,7,False
95,345,7,False
94,329,9,False
220,803,18,True
427,1442,27,True
96,331,7,False
91,344,8,False
98,342,7,False
94,344,7,False
87,307,7,False
94,303,7,False
92,322,8,False
89,328,7,False
86,314,8,False
89,322,7,False
302,945,18,True
219,741,15,True
287,1023,23,True
76,334,8,False
91,306,8,False
93,331,7,False
101,343,8,False
92,336,7,False
94,336,7,False
97,323,7,False
91,305,8,False
80,305,6,False
94,313,8,False
83,322,7,False
91,314,7,False
79,303,7,False
88,346,7,False
91,330,7,False
91,321,7,False
80,315,5,False
106,351,6,False
104,311,7,False
97,334,7,False
100,326,6,False
97,334,7,False
92,311,9,False
175,499,8,True
185,693,14,True
278,1032,21,True
80,354,10,False
83,318,9,False
92,327,6,False
92,314,6,False
114,339,7,False
109,368,7,False
101,337,7,False
106,330,9,False
79,327,5,False
103,359,8,False
86,322,6,False
83,305,6,False
93,311,5,False
99,364,6,False
101,348,7,False
113,361,7,False
150,580,9,True
315,1112,24,True
312,1073,20,True
296,1060,20,True
79,316,9,False
175,499,8,True
78,321,7,False
82,309,5,False
97,329,7,False
84,320,6,False
93,313,7,False
108,364,7,False
85,309,8,False
89,319,8,False
85,306,7,False
90,314,7,False
92,310,7,False
97,334,6,False
125,458,9,False
285,992,17,True
280,888,16,True
70,323,6,False
88,335,5,False
89,360,6,False
79,312,5,False
80,313,5,False
92,330,5,False
102,334,6,False
94,360,6,False
92,316,6,False
291,1090,23,True
356,1318,21,True
386,1308,27,True
79,319,6,False
105,365,7,False
91,317,7,False
104,309,7,False
92,315,7,False
94,318,6,False
115,368,6,False
96,312,6,False
452,1574,27,True
512,1604,35,True
214,767,18,True
85,304,9,False
94,342,7,False
86,308,7,False
86,315,6,False
85,309,7,False
89,317,7,False
85,311,7,False
80,318,7,False
261,943,16,True
87,310,9,False
100,337,7,False
82,307,6,False
93,335,5,False
79,302,5,False
109,364,6,False
100,339,5,False
102,364,7,False
107,358,7,False
92,342,8,False
94,323,7,False
87,325,7,False
95,340,7,False
92,317,7,False
91,324,7,False
104,339,8,False
83,307,6,False
89,322,8,False
85,306,7,False
85,308,6,False
106,322,7,False
204,666,15,True
92,344,6,False
90,324,7,False
76,319,5,False
86,328,6,False
97,328,6,False
94,326,6,False
88,302,5,False
83,306,5,False
98,336,7,False
97,344,7,False
100,337,7,False
175,499,8,True
306,1048,20,True
106,430,9,False
214,755,12,True
100,354,8,False
94,353,6,False
85,333,5,False
78,329,5,False
107,349,6,False
92,309,7,False
105,313,5,False
111,343,6,False
91,324,9,False
90,318,8,False
102,322,6,False
97,325,6,False
93,314,7,False
91,310,7,False
82,310,5,False
96,332,6,False
96,327,7,False
105,331,9,False
111,331,7,False
147,515,10,True
161,544,10,True
73,315,6,False
91,302,8,False
87,327,7,False
105,345,8,False
88,307,8,False
93,320,7,False
100,338,8,False
79,318,7,False
84,362,6,False
86,303,6,False
81,350,8,False
79,323,8,False
119,406,9,False
82,313,7,False
100,342,8,False
96,314,8,False
102,342,8,False
90,327,6,False
87,310,8,False
91,343,8,False
102,328,7,False
111,358,8,False
89,305,6,False
89,330,6,False
93,346,6,False
111,356,6,False
106,334,7,False
86,322,5,False
95,307,7,False
96,308,6,False
105,308,6,False
94,301,7,False
104,358,6,False
109,348,6,False
250,811,15,True
258,877,16,True
111,480,10,False
80,315,8,False
354,1091,20,True
194,645,12,True
82,302,9,False
92,326,7,False
87,304,7,False
92,327,7,False
88,306,6,False
96,357,6,False
90,333,8,False
90,331,7,False
92,338,6,False
77,301,5,False
90,323,6,False
82,329,5,False
81,308,5,False
78,312,6,False
175,499,8,True
182,668,13,True
89,319,9,False
93,314,6,False
96,337,7,False
95,322,9,False
83,302,7,False
85,307,7,False
91,311,6,False
100,326,7,False
96,302,5,False
101,342,7,False
95,319,5,False
92,319,7,False
89,326,5,False
85,313,6,False
96,312,6,False
96,335,5,False
98,352,6,False
86,306,6,False
94,335,6,False
93,325,6,False
354,1237,22,True
313,1024,21,True
220,773,14,True
77,353,8,False
89,333,5,False
86,337,5,False
84,309,5,False
97,343,6,False
98,314,8,False
113,359,7,False
95,327,5,False
97,342,6,False
92,311,6,False
391,1361,27,True
470,1601,37,True
90,363,7,False
90,350,10,False
93,323,6,False
100,335,5,False
103,365,7,False
99,314,6,False
94,307,5,False
89,307,5,False
102,308,6,False
90,328,6,False
96,318,7,False
102,314,6,False
85,301,6,False
102,333,7,False
121,355,9,False
99,337,5,False
106,366,6,False
102,329,6,False
104,319,7,False
93,331,6,False
90,311,7,False
80,301,6,False
90,318,7,False
80,307,7,False
97,347,9,False
85,317,7,False
102,346,9,False
96,340,8,False
81,301,6,False
89,320,7,False
256,985,20,True
298,999,24,True
175,499,8,True
99,320,10,False
106,371,11,False
163,578,11,True
75,308,9,False
136,518,9,True
418,1443,30,True
138,487,11,True
88,365,9,False
321,1138,21,True
92,303,8,False
155,553,11,True
103,359,8,False
105,398,8,False
124,409,9,False
91,325,7,False
128,480,12,True
96,371,7,False
94,385,9,False
91,338,9,False
174,603,13,True
190,652,15,True
162,469,11,True
60,319,7,False
76,302,6,False
151,588,10,True
121,483,12,False
240,913,14,True
229,855,16,True
80,331,10,False
88,360,6,False
93,319,7,False
82,338,7,False
87,312,7,False
93,320,9,False
85,308,7,False
453,1593,37,True
310,1114,24,True
98,322,7,False
101,405,6,False
108,373,8,False
65,304,9,False
89,303,7,False
102,326,7,False
103,338,7,False
102,312,6,False
98,328,7,False
84,319,7,False
91,321,6,False
84,301,6,False
99,304,8,False
95,306,8,False
92,307,6,False
83,302,6,False
89,318,8,False
98,333,7,False
98,314,8,False
94,347,7,False
91,313,8,False
103,327,8,False
82,306,7,False
88,304,6,False
101,335,8,False
100,318,8,False
86,327,8,False
96,315,9,False
95,321,6,False
99,326,10,False
91,302,8,False
92,358,8,False
461,1770,34,True
101,370,11,False
121,360,6,False
105,343,5,False
92,339,5,False
81,312,6,False
104,334,8,False
114,320,6,False
102,306,6,False
122,362,6,False
101,357,7,False
91,315,7,False
175,499,8,True
88,312,7,False
83,306,8,False
83,368,7,False
80,303,6,False
92,317,8,False
89,338,8,False
94,304,6,False
83,303,7,False
82,310,6,False
93,310,7,False
95,346,8,False
83,307,8,False
95,338,7,False
96,339,8,False
96,344,7,False
87,302,6,False
97,330,7,False
101,348,7,False
97,341,7,False
97,334,7,False
92,335,7,False
88,336,7,False
95,347,8,False
92,322,7,False
98,344,8,False
100,349,7,False
100,330,8,False
84,316,8,False
74,304,6,False
88,333,7,False
84,313,6,False
89,340,7,False
313,1192,27,True
73,301,6,False
91,320,7,False
94,348,7,False
107,338,9,False
98,334,7,False
92,352,8,False
83,302,6,False
83,306,7,False
89,309,7,False
175,643,14,True
77,312,7,False
92,335,7,False
72,310,6,False
96,301,6,False
88,311,7,False
96,336,7,False
86,306,7,False
94,333,7,False
85,339,7,False
92,340,8,False
85,302,7,False
93,314,8,False
95,331,8,False
95,338,7,False
93,318,7,False
92,342,7,False
97,330,7,False
94,338,7,False
98,314,7,False
94,337,8,False
95,342,7,False
89,313,7,False
121,446,10,False
156,599,13,True
445,1499,32,True
259,970,21,True
204,683,13,True
367,1271,26,True
74,333,10,False
315,1083,25,True
83,331,8,False
90,343,7,False
96,329,7,False
83,312,7,False
87,337,7,False
81,310,8,False
100,359,7,False
91,325,7,False
92,317,7,False
89,334,7,False
78,303,7,False
87,320,7,False
175,499,8,True
94,347,7,False
74,330,6,False
96,329,6,False
97,331,8,False
89,335,11,False
88,334,6,False
82,301,5,False
97,325,5,False
92,333,5,False
91,321,6,False
85,308,9,False
94,333,7,False
93,341,8,False
91,323,7,False
83,305,6,False
87,322,7,False
83,327,7,False
100,318,8,False
91,326,8,False
86,327,7,False
88,336,7,False
96,321,7,False
99,333,7,False
89,324,7,False
96,330,7,False
90,320,7,False
94,320,7,False
80,312,7,False
94,342,7,False
89,324,7,False
88,328,7,False
82,304,7,False
82,307,8,False
88,322,7,False
93,352,7,False
90,333,7,False
82,312,8,False
75,304,7,False
95,347,7,False
102,341,7,False
70,317,6,False
85,320,7,False
81,310,7,False
94,336,7,False
93,321,7,False
94,339,7,False
85,336,8,False
99,353,8,False
94,330,5,False
104,325,7,False
86,301,7,False
94,304,7,False
92,322,7,False
92,347,8,False
97,339,7,False
82,309,6,False
90,324,8,False
96,316,7,False
91,332,7,False
103,334,7,False
93,338,7,False
106,357,7,False
82,302,6,False
82,329,5,False
83,304,5,False
86,324,5,False
87,351,6,False
100,361,7,False
109,352,7,False
102,327,6,False
105,328,5,False
85,312,5,False
150,562,10,True
327,1129,25,True
435,1562,29,True
142,449,12,True
90,350,8,False
96,305,7,False
107,349,7,False
112,351,9,False
97,322,7,False
93,315,6,False
93,317,7,False
85,306,6,False
101,334,8,False
86,341,6,False
498,1739,38,True
175,499,8,True
79,309,8,False
91,333,7,False
92,304,8,False
100,323,7,False
98,321,7,False
90,304,8,False
86,309,6,False
117,346,7,False
93,308,8,False
100,312,7,False
92,303,7,False
99,320,7,False
83,323,7,False
103,353,8,False
89,314,6,False
86,311,7,False
101,365,6,False
82,302,6,False
83,345,7,False
89,337,7,False
93,326,7,False
94,344,7,False
84,316,7,False
83,320,7,False
342,1248,25,True
478,1767,36,True
187,712,13,True
338,1190,18,True
72,316,8,False
73,318,7,False
89,323,8,False
79,323,7,False
92,335,7,False
104,345,8,False
88,308,7,False
85,311,7,False
94,333,7,False
75,311,7,False
93,325,7,False
94,333,8,False
86,313,7,False
81,325,7,False
90,338,8,False
84,301,6,False
105,336,7,False
96,337,8,False
87,322,7,False
101,333,7,False
86,301,6,False
82,313,6,False
93,335,7,False
90,314,7,False
91,338,8,False
84,309,6,False
83,315,7,False
82,325,6,False
91,325,8,False
93,333,7,False
95,336,7,False
93,316,7,False
89,309,8,False
88,308,6,False
93,354,6,False
94,330,8,False
99,342,7,False
84,329,6,False
100,329,8,False
96,324,8,False
109,366,7,False
106,347,7,False
102,323,8,False
95,353,7,False
94,303,5,False
100,323,8,False
89,319,6,False
94,313,6,False
89,320,6,False
83,303,7,False
175,499,8,True
101,343,9,False
89,337,7,False
87,318,7,False
91,330,7,False
85,331,7,False
84,322,7,False
84,331,7,False
88,316,7,False
87,332,7,False
92,319,7,False
87,340,7,False
105,319,9,False
73,311,7,False
84,319,7,False
93,329,7,False
100,343,7,False
96,330,7,False
90,323,7,False
84,345,7,False
79,306,6,False
88,335,8,False
89,320,7,False
85,305,6,False
94,316,6,False
90,331,8,False
76,309,8,False
85,314,9,False
76,311,6,False
95,341,7,False
92,320,7,False
89,322,7,False
100,324,7,False
102,345,7,False
98,319,7,False
102,302,6,False
101,328,7,False
98,333,8,False
81,324,7,False
90,314,7,False
90,333,8,False
86,336,7,False
100,325,7,False
107,337,7,False
101,329,7,False
102,320,7,False
97,342,7,False
86,316,7,False
85,309,6,False
85,306,6,False
77,301,6,False
97,310,7,False
104,341,7,False
76,305,7,False
85,317,7,False
94,326,7,False
92,337,7,False
92,331,7,False
93,340,7,False
326,1204,25,True
441,1479,27,True
195,681,12,True
132,437,10,True
111,424,9,False
217,684,13,True
130,419,9,True
77,325,8,False
98,365,7,False
88,313,6,False
119,360,6,False
92,310,7,False
93,319,7,False
97,344,7,False
106,365,8,False
108,371,8,False
89,326,6,False
82,304,6,False
88,362,6,False
97,349,8,False
94,330,8,False
91,317,7,False
101,340,7,False
101,363,7,False
91,310,7,False
90,316,6,False
98,333,7,False
498,1797,37,True
196,698,14,True
81,325,9,False
103,315,7,False
96,366,7,False
106,354,8,False
103,332,6,False
82,305,6,False
98,329,7,False
91,310,6,False
109,345,7,False
85,324,5,False
90,322,7,False
82,309,6,False
106,332,6,False
95,306,6,False
96,342,7,False
83,312,8,False
175,499,8,True
442,1441,31,True
71,338,10,False
101,365,17,False
329,1222,27,True
103,323,16,False
83,314,6,False
97,346,7,False
96,355,7,False
91,324,7,False
84,321,6,False
89,323,7,False
88,340,7,False
100,364,8,False
94,335,7,False
99,327,7,False
89,336,7,False
93,332,7,False
88,324,7,False
94,337,7,False
76,304,7,False
92,320,6,False
90,353,6,False
82,302,6,False
87,320,6,False
90,312,6,False
90,329,7,False
86,335,7,False
107,413,8,False
131,505,10,True
216,829,17,True
65,308,7,False
76,312,7,False
93,344,7,False
88,331,7,False
81,301,6,False
83,307,6,False
87,337,7,False
217,765,15,True
428,1558,32,True
92,327,7,False
80,321,7,False
89,339,7,False
91,321,7,False
98,347,7,False
87,321,7,False
88,318,7,False
84,317,7,False
96,329,7,False
86,306,6,False
93,316,7,False
95,336,7,False
89,337,7,False
85,318,7,False
82,306,7,False
80,313,6,False
90,311,7,False
91,363,8,False
177,643,14,True
78,324,8,False
88,335,7,False
83,321,7,False
86,302,6,False
89,316,7,False
92,344,7,False
99,336,7,False
88,337,7,False
92,337,7,False
100,329,6,False
97,342,7,False
87,327,7,False
91,343,7,False
97,340,7,False
96,319,6,False
83,302,7,False
96,336,7,False
99,351,7,False
103,350,7,False
91,334,7,False
262,926,19,True
93,325,8,False
175,499,8,True
83,345,7,False
79,315,6,False
87,329,7,False
89,332,7,False
88,331,7,False
81,331,7,False
84,332,7,False
83,307,7,False
306,1148,22,True
93,324,7,False
91,346,7,False
86,306,7,False
100,340,7,False
92,324,7,False
115,354,7,False
96,328,8,False
96,346,6,False
102,362,8,False
101,341,6,False
109,360,7,False
88,320,6,False
86,326,6,False
92,309,7,False
115,338,7,False
114,345,7,False
106,345,7,False
95,336,7,False
93,323,7,False
89,321,7,False
101,326,7,False
92,319,7,False
106,322,7,False
140,502,10,True
96,345,8,False
88,339,8,False
78,311,6,False
84,327,7,False
103,340,7,False
94,314,7,False
77,301,6,False
95,343,7,False
101,329,7,False
82,304,6,False
90,341,7,False
86,327,7,False
102,337,7,False
101,350,7,False
94,313,6,False
98,339,8,False
85,302,6,False
95,301,8,False
101,337,7,False
90,305,7,False
80,340,6,False
87,327,7,False
95,333,7,False
80,302,6,False
125,312,7,False
77,306,6,False
104,356,7,False
102,380,7,False
81,319,8,False
91,317,6,False
100,332,7,False
103,349,7,False
96,336,7,False
95,334,7,False
88,333,7,False
107,311,7,False
76,331,6,False
82,318,6,False
98,323,7,False
102,341,7,False
111,320,7,False
99,301,7,False
92,302,6,False
100,358,7,False
86,302,6,False
86,310,7,False
100,337,7,False
89,314,6,False
80,303,8,False
175,499,8,True
91,301,6,False
96,340,8,False
95,318,7,False
98,344,8,False
90,317,6,False
80,304,6,False
101,345,7,False
101,341,7,False
86,327,7,False
93,340,7,False
83,323,6,False
88,309,7,False
98,353,9,False
83,319,7,False
70,301,6,False
99,338,7,False
87,319,7,False
82,314,7,False
92,318,7,False
94,341,7,False
78,316,6,False
89,333,7,False
80,306,6,False
96,344,8,False
91,332,7,False
89,341,7,False
92,327,6,False
93,351,7,False
89,313,7,False
86,341,7,False
82,307,6,False
98,341,7,False
90,314,7,False
86,335,7,False
92,339,7,False
88,330,7,False
80,309,7,False
