n_tokens,n_chars,n_lines,valid_chunk
172,638,16,True
163,601,12,True
190,641,14,True
182,648,14,True
181,639,13,True
177,641,13,True
174,644,13,True
186,609,15,True
187,639,14,True
175,624,15,True
179,643,14,True
157,604,15,True
190,645,14,True
177,617,13,True
210,707,16,True
188,675,15,True
228,664,14,True
184,605,15,True
190,623,13,True
191,632,15,True
185,642,12,True
175,616,12,True
197,612,15,True
177,604,14,True
177,618,13,True
196,612,15,True
172,607,12,True
231,698,13,True
175,607,14,True
175,613,13,True
186,634,15,True
194,637,13,True
207,630,13,True
206,632,16,True
191,602,13,True
177,618,13,True
184,604,13,True
265,934,20,True
170,622,13,True
174,613,13,True
174,629,13,True
192,613,12,True
206,648,13,True
199,637,14,True
194,607,14,True
410,1420,30,True
285,956,24,True
281,932,20,True
153,646,11,True
173,614,13,True
177,649,14,True
184,606,14,True
172,612,14,True
176,622,13,True
209,622,14,True
184,623,14,True
184,609,14,True
189,624,16,True
166,629,14,True
179,647,14,True
189,642,14,True
176,629,13,True
169,625,13,True
157,626,13,True
179,641,13,True
212,756,16,True
289,842,20,True
429,1463,29,True
235,718,13,True
188,756,15,True
203,701,20,True
170,623,17,True
160,603,13,True
175,633,13,True
195,700,14,True
209,742,16,True
169,658,16,True
427,1420,29,True
383,1401,29,True
260,932,22,True
437,1677,34,True
167,632,14,True
244,828,17,True
149,647,14,True
172,605,13,True
166,606,12,True
249,918,20,True
221,791,17,True
282,967,21,True
221,797,19,True
149,631,13,True
160,630,13,True
161,603,13,True
464,1649,38,True
383,1402,30,True
290,1044,22,True
143,604,14,True
335,1201,24,True
397,1436,32,True
250,726,15,True
291,1033,21,True
173,650,15,True
154,623,15,True
179,692,15,True
154,646,14,True
158,611,14,True
170,623,12,True
182,622,13,True
376,1341,29,True
154,624,13,True
172,641,13,True
169,618,14,True
180,639,13,True
169,612,14,True
178,605,13,True
179,603,15,True
172,657,13,True
172,637,15,True
162,617,13,True
159,637,14,True
172,643,14,True
169,644,14,True
182,650,14,True
175,649,15,True
155,604,15,True
169,607,14,True
168,618,13,True
173,639,14,True
178,634,14,True
158,623,13,True
161,621,15,True
180,613,13,True
173,604,13,True
156,627,14,True
164,638,13,True
173,632,13,True
162,615,13,True
182,627,13,True
175,623,13,True
182,622,14,True
176,636,13,True
178,636,14,True
180,648,13,True
165,604,13,True
165,625,14,True
152,604,13,True
196,690,15,True
306,1120,24,True
297,1059,22,True
149,621,16,True
184,645,16,True
162,611,14,True
249,877,19,True
269,1006,21,True
169,622,15,True
159,602,15,True
166,623,13,True
174,624,13,True
165,627,13,True
170,632,15,True
174,627,13,True
186,613,13,True
184,626,13,True
175,624,13,True
174,623,14,True
236,875,18,True
203,765,18,True
238,724,13,True
290,1055,22,True
154,614,12,True
181,655,14,True
180,626,14,True
173,620,14,True
167,614,14,True
177,628,14,True
168,633,14,True
165,642,14,True
164,629,13,True
175,683,15,True
158,629,14,True
326,1208,25,True
164,639,13,True
166,624,13,True
180,617,13,True
176,641,14,True
206,693,14,True
179,633,17,True
161,606,12,True
165,609,13,True
161,611,13,True
158,627,12,True
152,624,13,True
172,606,14,True
183,659,14,True
172,616,14,True
155,635,14,True
170,630,14,True
170,609,13,True
170,608,12,True
164,611,13,True
368,1458,31,True
281,1003,22,True
175,710,14,True
367,1268,26,True
166,622,14,True
223,812,15,True
164,607,16,True
325,1096,25,True
168,616,12,True
170,638,13,True
173,612,14,True
370,1405,31,True
172,660,15,True
169,658,14,True
164,603,14,True
165,617,14,True
169,626,13,True
178,640,14,True
187,642,15,True
178,611,12,True
168,614,13,True
170,618,14,True
184,625,14,True
165,641,13,True
165,647,13,True
151,603,13,True
151,605,13,True
242,899,21,True
314,1043,20,True
169,608,14,True
172,636,14,True
166,642,15,True
182,611,14,True
173,621,12,True
180,606,12,True
167,645,14,True
176,629,14,True
174,637,14,True
188,621,14,True
422,1575,33,True
314,1087,24,True
161,640,16,True
174,649,13,True
191,658,14,True
171,601,12,True
161,604,13,True
164,626,13,True
452,1512,34,True
159,635,14,True
163,614,12,True
182,646,14,True
169,602,12,True
164,627,13,True
166,641,13,True
173,613,13,True
163,607,14,True
158,639,15,True
161,610,14,True
163,616,14,True
184,648,14,True
217,641,12,True
177,625,14,True
171,613,14,True
182,650,14,True
187,612,13,True
174,629,14,True
181,631,14,True
169,627,14,True
162,613,14,True
172,645,13,True
187,630,15,True
183,604,15,True
188,636,12,True
185,643,13,True
163,604,13,True
177,620,14,True
170,632,14,True
159,643,13,True
174,613,13,True
185,638,13,True
174,617,13,True
188,619,13,True
165,610,13,True
267,968,22,True
259,974,21,True
170,626,16,True
180,646,13,True
164,635,13,True
172,645,14,True
177,605,13,True
178,633,12,True
171,616,14,True
171,606,15,True
171,617,13,True
165,614,14,True
180,633,13,True
161,619,12,True
170,620,12,True
174,624,14,True
162,614,12,True
179,656,14,True
175,645,14,True
191,638,16,True
175,621,14,True
166,631,15,True
154,605,14,True
162,643,14,True
175,624,13,True
343,1324,31,True
241,840,18,True
156,630,14,True
179,627,14,True
170,623,14,True
155,601,13,True
177,640,15,True
172,601,14,True
161,610,13,True
172,654,13,True
167,629,13,True
160,622,12,True
177,623,15,True
175,614,13,True
171,619,14,True
176,641,15,True
163,619,13,True
152,637,13,True
176,643,12,True
174,635,13,True
166,626,13,True
418,1533,33,True
168,627,13,True
158,606,13,True
163,621,14,True
155,603,12,True
153,626,13,True
180,640,15,True
182,630,13,True
167,639,14,True
180,645,13,True
173,610,13,True
157,604,14,True
171,614,14,True
187,622,13,True
306,995,21,True
396,1302,37,True
287,1123,23,True
220,835,21,True
208,778,17,True
423,1572,30,True
390,1371,29,True
151,608,15,True
167,613,12,True
184,638,14,True
174,647,14,True
169,603,13,True
312,1094,25,True
173,619,14,True
169,639,15,True
189,634,13,True
175,641,13,True
156,644,13,True
165,623,14,True
182,634,12,True
166,613,13,True
331,1291,26,True
291,1052,22,True
458,1667,37,True
297,1115,27,True
435,1495,32,True
166,652,15,True
173,625,13,True
171,627,13,True
167,612,14,True
177,620,12,True
169,629,12,True
184,637,13,True
157,643,13,True
169,606,13,True
177,647,13,True
178,639,13,True
175,646,15,True
201,608,10,True
165,660,14,True
167,623,14,True
173,628,14,True
179,643,14,True
159,633,13,True
150,602,12,True
176,623,14,True
177,646,14,True
170,631,14,True
174,612,13,True
178,654,13,True
175,625,13,True
176,643,14,True
158,619,13,True
175,644,13,True
174,618,13,True
166,606,13,True
173,646,14,True
167,617,13,True
166,635,13,True
172,604,13,True
193,641,14,True
183,609,12,True
177,615,12,True
162,633,14,True
174,649,13,True
263,788,15,True
163,631,12,True
166,627,13,True
162,622,12,True
178,628,13,True
174,615,13,True
179,627,14,True
163,622,13,True
303,1065,25,True
333,1211,25,True
150,602,14,True
163,611,12,True
169,631,13,True
176,610,13,True
161,601,12,True
166,623,13,True
159,642,14,True
145,626,13,True
178,644,14,True
175,644,14,True
167,631,13,True
166,608,12,True
165,648,14,True
254,987,20,True
168,613,16,True
178,634,14,True
162,617,14,True
160,614,12,True
172,611,13,True
174,625,13,True
175,604,12,True
171,630,12,True
171,630,13,True
173,638,13,True
379,1400,28,True
182,656,15,True
166,645,14,True
158,604,12,True
166,646,13,True
169,618,13,True
183,663,14,True
155,617,12,True
170,616,13,True
157,602,13,True
296,926,18,True
314,1224,24,True
175,606,14,True
164,618,13,True
169,618,13,True
178,620,13,True
163,602,13,True
160,618,13,True
175,629,14,True
187,679,15,True
192,722,14,True
164,606,12,True
157,607,12,True
166,619,13,True
249,946,20,True
160,614,14,True
175,633,13,True
169,629,14,True
165,625,13,True
190,641,14,True
171,629,13,True
431,1554,34,True
168,646,14,True
184,640,13,True
169,627,13,True
163,635,15,True
173,613,12,True
177,655,13,True
169,638,13,True
182,638,12,True
177,615,13,True
158,621,11,True
177,631,13,True
173,639,14,True
179,632,14,True
167,618,13,True
155,617,13,True
169,630,13,True
158,616,12,True
175,631,13,True
186,644,15,True
160,610,13,True
184,648,12,True
182,650,13,True
162,612,13,True
165,624,13,True
172,611,13,True
164,602,13,True
169,620,12,True
301,947,18,True
161,606,14,True
157,638,13,True
174,623,13,True
169,632,13,True
160,608,12,True
180,639,14,True
173,630,14,True
166,625,14,True
168,631,13,True
162,633,12,True
172,623,13,True
176,643,13,True
166,603,12,True
177,643,13,True
175,612,14,True
158,603,12,True
178,604,14,True
159,615,13,True
170,649,13,True
177,663,15,True
156,630,13,True
169,612,13,True
155,616,13,True
176,637,14,True
173,602,13,True
160,626,13,True
173,631,13,True
243,897,19,True
218,761,15,True
165,610,14,True
171,628,13,True
162,607,13,True
166,633,13,True
176,623,12,True
163,625,13,True
150,605,13,True
176,645,13,True
193,637,14,True
182,626,14,True
166,630,14,True
170,620,14,True
169,617,13,True
177,640,13,True
165,628,13,True
165,635,13,True
154,621,13,True
168,604,13,True
175,621,13,True
155,606,13,True
249,921,19,True
294,958,20,True
238,814,20,True
160,623,16,True
175,645,13,True
179,604,13,True
159,606,13,True
158,615,14,True
166,627,14,True
175,613,14,True
169,602,11,True
358,1250,28,True
182,632,12,True
187,660,13,True
158,628,12,True
155,612,13,True
167,620,14,True
168,603,12,True
184,638,14,True
186,644,14,True
173,622,13,True
174,639,14,True
165,618,14,True
177,629,13,True
184,636,15,True
163,601,14,True
186,617,12,True
189,638,14,True
183,634,15,True
161,641,14,True
163,630,14,True
164,603,13,True
183,628,15,True
179,626,12,True
289,982,20,True
163,602,14,True
169,625,11,True
187,645,15,True
185,640,15,True
433,1548,34,True
304,1026,23,True
314,1061,23,True
160,626,14,True
209,632,10,True
175,642,13,True
173,647,13,True
184,638,12,True
187,689,14,True
208,673,16,True
171,631,14,True
180,642,13,True
149,603,13,True
165,655,13,True
174,658,12,True
166,644,11,True
169,664,13,True
180,664,12,True
167,643,13,True
164,642,13,True
176,628,14,True
168,652,13,True
175,650,13,True
185,640,14,True
263,958,21,True
159,623,13,True
180,644,15,True
173,611,12,True
174,601,13,True
177,659,14,True
175,653,14,True
321,1169,25,True
156,611,15,True
159,625,13,True
169,617,13,True
173,603,14,True
161,642,13,True
182,611,15,True
145,642,12,True
188,613,14,True
195,661,13,True
180,613,12,True
179,633,13,True
169,618,11,True
180,614,12,True
187,622,14,True
190,645,14,True
162,641,13,True
168,603,13,True
178,637,13,True
174,616,13,True
168,613,14,True
172,605,11,True
179,618,15,True
177,611,14,True
178,608,14,True
227,664,13,True
188,637,14,True
158,610,13,True
161,617,13,True
156,622,13,True
178,614,14,True
159,601,12,True
174,644,15,True
171,630,14,True
168,638,14,True
191,634,16,True
186,611,13,True
170,609,13,True
174,621,15,True
169,613,13,True
412,1505,31,True
163,637,15,True
158,638,13,True
187,613,13,True
182,639,14,True
178,634,13,True
180,618,14,True
164,608,13,True
193,643,14,True
175,639,14,True
185,637,14,True
169,603,13,True
192,623,13,True
430,1493,34,True
328,1228,27,True
163,605,13,True
179,629,13,True
159,621,13,True
181,636,13,True
175,621,13,True
177,655,15,True
164,603,13,True
169,626,13,True
173,601,13,True
189,628,14,True
164,615,13,True
172,641,14,True
167,611,13,True
158,613,13,True
172,611,14,True
178,601,15,True
160,608,12,True
177,622,13,True
161,633,13,True
168,632,14,True
171,608,14,True
365,1382,30,True
194,676,16,True
212,843,19,True
180,677,17,True
399,1380,27,True
245,780,16,True
362,1346,26,True
166,622,14,True
176,602,13,True
166,667,12,True
162,610,10,True
192,660,11,True
173,649,14,True
179,658,11,True
155,633,11,True
166,642,13,True
159,648,14,True
158,615,13,True
179,641,14,True
178,631,14,True
161,612,13,True
182,649,13,True
275,985,19,True
268,1010,21,True
161,608,14,True
183,667,12,True
185,611,12,True
184,607,12,True
165,643,13,True
165,611,13,True
188,648,13,True
165,652,11,True
174,618,12,True
164,665,15,True
160,666,10,True
182,639,16,True
167,638,14,True
150,618,11,True
163,605,10,True
167,622,10,True
168,633,11,True
174,661,10,True
162,653,10,True
160,607,12,True
177,636,13,True
167,619,14,True
182,657,12,True
176,635,12,True
166,617,12,True
176,621,13,True
193,652,15,True
181,607,13,True
156,637,13,True
175,625,13,True
256,908,19,True
207,804,16,True
167,668,14,True
318,1171,26,True
279,944,20,True
220,689,13,True
182,630,15,True
179,609,13,True
169,605,11,True
156,603,9,True
163,606,9,True
181,653,11,True
193,637,10,True
162,604,12,True
148,612,12,True
161,622,14,True
163,613,13,True
170,636,14,True
171,636,15,True
178,625,15,True
170,641,11,True
157,645,13,True
176,627,14,True
166,638,14,True
162,632,14,True
174,631,13,True
175,622,13,True
185,635,15,True
151,604,13,True
158,635,14,True
166,617,13,True
167,605,12,True
163,630,14,True
169,618,13,True
224,797,17,True
270,1012,23,True
198,724,16,True
156,619,13,True
169,646,15,True
174,624,14,True
176,624,13,True
158,669,13,True
307,1183,25,True
468,1700,38,True
344,1248,25,True
150,617,14,True
178,649,13,True
170,644,14,True
175,621,12,True
169,609,11,True
156,609,14,True
171,601,13,True
167,616,13,True
174,637,14,True
167,617,13,True
170,606,13,True
181,615,13,True
209,638,15,True
258,783,16,True
222,871,22,True
173,634,11,True
174,632,10,True
194,652,13,True
183,608,13,True
180,610,14,True
272,970,20,True
189,642,12,True
439,1600,34,True
208,708,16,True
229,820,21,True
202,729,16,True
172,615,13,True
165,602,11,True
158,615,10,True
200,620,10,True
311,1134,22,True
177,611,14,True
159,628,12,True
167,645,12,True
185,645,12,True
175,605,14,True
166,604,15,True
190,650,14,True
177,619,12,True
161,666,11,True
170,649,11,True
187,645,11,True
178,663,14,True
169,610,12,True
194,656,10,True
213,610,11,True
169,609,11,True
189,639,13,True
173,633,13,True
194,636,15,True
202,627,14,True
188,604,14,True
172,618,13,True
196,646,16,True
157,617,13,True
160,612,13,True
177,625,13,True
283,880,18,True
169,650,10,True
190,661,12,True
170,605,13,True
178,626,13,True
171,620,11,True
193,624,15,True
174,640,12,True
181,631,11,True
186,626,14,True
195,635,17,True
193,641,14,True
171,626,13,True
172,644,15,True
162,621,14,True
164,623,13,True
166,630,15,True
171,638,13,True
164,608,14,True
160,629,14,True
188,614,14,True
190,634,14,True
184,637,15,True
168,616,13,True
174,641,14,True
175,627,14,True
197,639,14,True
176,605,14,True
179,633,15,True
156,616,13,True
197,641,15,True
301,911,18,True
170,625,12,True
192,656,14,True
208,669,12,True
201,662,12,True
196,687,15,True
180,661,12,True
199,627,12,True
197,632,13,True
483,1629,30,True
186,647,14,True
182,616,14,True
152,611,10,True
176,648,11,True
185,614,11,True
179,625,12,True
202,645,14,True
183,653,11,True
183,627,12,True
185,657,12,True
178,636,13,True
172,619,12,True
181,630,11,True
167,627,14,True
175,621,12,True
184,630,11,True
181,653,13,True
169,658,13,True
185,614,13,True
190,629,11,True
181,608,12,True
189,636,12,True
246,873,18,True
175,612,12,True
178,620,14,True
179,619,13,True
182,634,13,True
173,631,15,True
176,641,14,True
297,1074,23,True
331,1057,22,True
273,940,16,True
342,1276,19,True
149,617,11,True
175,623,12,True
169,605,12,True
184,667,11,True
175,663,12,True
195,649,12,True
187,644,12,True
186,643,13,True
180,646,12,True
176,659,12,True
205,666,17,True
297,1048,22,True
166,615,13,True
176,612,9,True
161,618,9,True
157,613,15,True
156,659,12,True
170,660,10,True
174,646,12,True
183,658,15,True
167,626,10,True
165,607,12,True
173,633,12,True
185,641,10,True
190,654,13,True
173,610,11,True
188,643,13,True
166,611,11,True
183,651,11,True
157,603,9,True
168,603,9,True
168,608,12,True
348,1176,23,True
176,625,11,True
140,603,12,True
171,601,12,True
171,635,12,True
203,669,14,True
193,623,13,True
170,604,14,True
210,728,14,True
172,622,10,True
175,633,10,True
185,604,11,True
172,623,10,True
180,625,12,True
174,632,11,True
255,732,14,True
394,1457,27,True
499,1782,31,True
282,1088,19,True
172,646,14,True
165,601,13,True
162,609,13,True
187,637,14,True
173,636,11,True
166,613,11,True
173,612,12,True
181,669,12,True
185,607,12,True
172,606,13,True
179,645,11,True
193,663,12,True
167,631,11,True
179,651,11,True
173,613,11,True
171,655,11,True
160,617,11,True
176,640,13,True
178,654,12,True
181,644,11,True
177,602,11,True
176,602,11,True
165,631,12,True
345,1084,21,True
176,611,20,True
387,1681,38,True
212,891,20,True
156,620,14,True
189,657,12,True
167,616,11,True
135,625,17,True
170,623,14,True
167,641,13,True
176,619,14,True
170,626,16,True
210,666,13,True
182,658,13,True
164,624,11,True
442,1534,30,True
283,988,18,True
163,644,14,True
185,655,13,True
161,638,13,True
161,605,12,True
248,911,18,True
146,608,12,True
172,625,13,True
167,632,14,True
173,646,14,True
166,612,13,True
172,635,13,True
341,1254,27,True
173,638,14,True
287,999,16,True
321,1048,19,True
173,608,13,True
163,608,11,True
188,611,9,True
173,619,15,True
166,620,14,True
172,621,14,True
178,634,14,True
163,638,14,True
189,611,13,True
168,608,13,True
165,647,13,True
166,651,14,True
171,609,13,True
164,634,14,True
164,612,13,True
197,641,13,True
177,604,11,True
185,642,12,True
354,1056,22,True
243,996,25,True
177,605,14,True
151,604,13,True
269,927,19,True
158,628,14,True
178,641,13,True
178,629,13,True
165,648,14,True
172,637,13,True
178,621,15,True
205,650,14,True
184,644,15,True
181,606,13,True
195,633,14,True
185,623,13,True
194,636,15,True
164,605,13,True
172,639,14,True
167,614,13,True
175,602,13,True
180,620,13,True
174,655,13,True
178,616,14,True
180,636,14,True
177,614,13,True
182,636,12,True
187,834,19,True
170,636,14,True
167,617,12,True
165,610,12,True
174,611,12,True
168,608,13,True
499,1746,37,True
519,1782,42,True
157,622,15,True
441,1591,32,True
204,738,14,True
183,613,13,True
378,1250,24,True
158,620,11,True
179,658,12,True
188,636,10,True
164,615,11,True
172,645,11,True
315,995,19,True
181,658,13,True
160,615,13,True
180,616,13,True
159,607,13,True
176,613,13,True
202,874,20,True
425,1531,32,True
223,834,18,True
235,862,18,True
313,1066,23,True
172,609,14,True
161,612,12,True
177,636,13,True
166,633,14,True
194,648,14,True
171,641,14,True
178,637,14,True
196,654,14,True
174,651,14,True
168,626,13,True
189,640,15,True
181,637,14,True
181,626,13,True
195,633,14,True
185,649,14,True
189,638,13,True
188,614,14,True
163,602,12,True
282,1085,24,True
218,647,12,True
175,607,10,True
180,640,12,True
189,665,11,True
195,610,13,True
198,626,12,True
377,1289,23,True
144,619,16,True
173,625,13,True
173,632,13,True
164,624,13,True
184,652,13,True
181,642,13,True
154,608,13,True
181,655,15,True
172,631,14,True
168,602,12,True
151,603,13,True
186,637,14,True
176,605,13,True
169,623,14,True
169,631,14,True
162,607,14,True
169,637,14,True
186,631,13,True
247,900,20,True
269,884,18,True
229,803,25,True
434,1527,32,True
382,1237,24,True
194,657,14,True
187,649,12,True
207,646,13,True
196,627,12,True
179,641,12,True
181,649,12,True
191,662,12,True
183,630,16,True
177,623,13,True
199,610,13,True
174,609,13,True
202,638,12,True
333,1076,20,True
245,811,14,True
192,662,14,True
360,1206,24,True
200,725,13,True
318,1129,19,True
195,707,18,True
209,631,12,True
189,640,13,True
166,623,13,True
166,628,14,True
184,651,14,True
326,1202,21,True
318,1094,20,True
172,611,14,True
480,1652,37,True
324,1009,18,True
174,660,15,True
175,644,13,True
196,611,12,True
171,614,15,True
183,625,13,True
180,602,13,True
187,630,12,True
165,606,13,True
214,743,16,True
181,632,14,True
188,605,12,True
188,665,13,True
204,606,12,True
193,627,11,True
186,633,14,True
188,605,14,True
194,635,12,True
164,632,11,True
197,648,13,True
171,611,12,True
199,619,13,True
195,644,13,True
468,1524,30,True
215,713,14,True
200,651,15,True
215,630,15,True
241,629,14,True
218,645,17,True
222,766,15,True
218,650,12,True
162,614,10,True
161,616,11,True
200,635,11,True
177,622,10,True
171,644,11,True
181,626,13,True
185,619,12,True
429,1454,32,True
276,934,17,True
181,658,16,True
176,626,11,True
182,643,14,True
175,645,14,True
172,628,12,True
179,608,14,True
177,604,13,True
299,1044,24,True
177,634,16,True
203,653,14,True
188,646,13,True
207,643,15,True
174,642,12,True
170,627,12,True
194,617,12,True
176,616,12,True
209,609,12,True
182,641,12,True
177,615,11,True
193,605,12,True
182,602,13,True
195,629,12,True
166,601,11,True
296,937,18,True
220,756,15,True
181,656,14,True
208,624,12,True
177,652,11,True
175,621,11,True
179,617,13,True
173,620,11,True
165,620,10,True
195,642,15,True
178,610,13,True
206,631,11,True
183,624,12,True
195,626,11,True
194,611,12,True
428,1486,33,True
272,990,20,True
351,1108,24,True
204,609,12,True
198,642,13,True
191,615,12,True
221,644,13,True
173,608,12,True
203,632,12,True
213,668,17,True
191,631,14,True
184,633,10,True
180,619,10,True
174,643,11,True
182,649,12,True
170,619,12,True
166,626,11,True
164,620,11,True
166,608,14,True
166,606,10,True
164,613,12,True
195,645,13,True
275,1011,22,True
193,653,12,True
169,611,11,True
167,642,11,True
171,622,11,True
166,612,13,True
188,661,11,True
169,619,11,True
160,607,14,True
462,1545,28,True
165,636,17,True
175,653,11,True
198,660,13,True
179,628,11,True
412,1443,28,True
209,736,16,True
505,1670,35,True
176,658,12,True
194,649,12,True
172,617,11,True
181,645,11,True
187,632,12,True
429,1471,29,True
200,618,15,True
440,1546,30,True
210,624,12,True
183,627,12,True
183,616,10,True
187,641,12,True
174,607,11,True
196,601,14,True
243,653,15,True
246,739,14,True
459,1522,30,True
162,616,14,True
174,612,15,True
178,613,12,True
199,658,12,True
174,624,11,True
214,650,14,True
178,601,11,True
196,649,15,True
171,633,11,True
189,644,18,True
185,634,13,True
183,605,12,True
184,658,13,True
188,653,13,True
173,607,12,True
164,603,13,True
183,616,13,True
163,641,12,True
195,665,14,True
186,633,12,True
205,601,13,True
189,622,13,True
206,651,13,True
192,622,14,True
466,1510,32,True
187,643,14,True
175,624,11,True
170,604,12,True
191,626,14,True
191,628,13,True
265,829,17,True
172,640,26,True
175,623,14,True
186,653,14,True
160,606,14,True
176,608,12,True
171,623,14,True
178,631,13,True
181,640,14,True
185,638,14,True
167,626,15,True
191,648,14,True
172,630,13,True
193,644,13,True
187,633,13,True
171,633,13,True
183,623,14,True
167,615,14,True
175,631,13,True
299,1137,23,True
351,1207,27,True
181,661,15,True
342,1177,30,True
250,878,19,True
134,601,16,True
153,602,12,True
183,638,13,True
183,634,12,True
177,656,14,True
156,615,12,True
175,636,15,True
172,631,13,True
163,630,13,True
179,629,15,True
181,625,13,True
175,632,14,True
169,601,13,True
169,620,13,True
166,611,13,True
167,643,14,True
196,648,14,True
171,637,15,True
172,608,14,True
170,609,13,True
169,641,13,True
163,648,14,True
171,622,15,True
173,655,13,True
141,603,9,True
168,644,13,True
185,618,13,True
169,649,12,True
172,644,14,True
182,626,13,True
168,607,12,True
165,618,12,True
181,639,14,True
172,611,13,True
175,620,14,True
196,699,16,True
164,623,14,True
183,651,14,True
176,639,14,True
173,619,11,True
167,614,12,True
342,1210,21,True
155,610,12,True
176,634,15,True
172,614,13,True
177,611,13,True
155,618,13,True
160,607,15,True
159,615,14,True
498,1768,39,True
174,646,16,True
170,607,10,True
159,645,14,True
160,606,14,True
157,602,13,True
200,650,15,True
164,602,14,True
177,639,12,True
169,612,15,True
165,609,13,True
177,616,14,True
176,642,13,True
171,651,14,True
183,648,14,True
175,649,14,True
159,612,14,True
181,638,13,True
184,640,13,True
175,641,14,True
164,604,13,True
147,601,13,True
154,612,13,True
171,601,13,True
175,634,14,True
191,623,14,True
168,635,13,True
189,608,12,True
188,639,12,True
192,622,11,True
154,604,10,True
154,637,12,True
178,603,9,True
175,622,10,True
175,616,11,True
281,1002,18,True
258,810,16,True
231,814,18,True
261,971,23,True
174,632,13,True
171,621,13,True
175,633,13,True
179,639,14,True
171,650,13,True
166,628,15,True
167,601,13,True
168,610,13,True
176,655,14,True
171,637,15,True
175,632,14,True
177,613,13,True
180,625,13,True
177,638,14,True
169,615,12,True
218,824,19,True
347,1265,27,True
166,629,13,True
262,923,20,True
157,614,13,True
185,630,13,True
197,647,14,True
182,632,13,True
179,665,15,True
412,1521,33,True
263,1003,20,True
162,602,17,True
439,1601,36,True
178,658,14,True
181,621,10,True
171,637,13,True
178,604,11,True
176,615,12,True
175,611,9,True
183,625,11,True
171,610,11,True
188,638,12,True
190,662,13,True
183,619,12,True
477,1624,25,True
157,618,15,True
176,615,14,True
186,605,14,True
177,626,13,True
230,690,12,True
175,644,13,True
176,619,13,True
182,633,14,True
169,606,14,True
180,603,14,True
186,603,13,True
189,649,14,True
186,618,13,True
181,626,14,True
171,603,13,True
175,611,14,True
487,1685,30,True
171,668,12,True
159,619,14,True
172,650,10,True
159,612,10,True
168,622,11,True
167,603,10,True
175,640,10,True
171,603,11,True
169,658,10,True
173,641,10,True
163,633,14,True
177,633,14,True
167,629,14,True
160,616,13,True
188,636,14,True
177,654,13,True
166,636,12,True
166,626,14,True
174,631,14,True
155,607,12,True
148,606,13,True
164,605,13,True
169,611,13,True
185,625,14,True
187,618,14,True
226,662,14,True
229,740,21,True
159,604,14,True
160,619,13,True
172,614,12,True
190,657,14,True
169,601,12,True
162,628,13,True
175,624,16,True
185,624,15,True
177,632,14,True
178,644,14,True
160,601,13,True
176,607,13,True
193,649,15,True
169,602,14,True
194,646,14,True
184,608,11,True
170,612,11,True
198,654,13,True
185,646,14,True
176,611,13,True
181,632,15,True
164,603,12,True
176,645,13,True
167,627,13,True
173,634,15,True
155,609,13,True
190,643,15,True
191,628,15,True
193,624,16,True
174,618,15,True
170,625,13,True
184,647,15,True
175,612,12,True
183,651,14,True
173,614,13,True
177,603,15,True
184,624,17,True
174,601,15,True
182,627,13,True
182,645,15,True
180,650,14,True
236,883,19,True
253,791,15,True
220,820,18,True
222,840,18,True
443,1673,32,True
427,1494,26,True
174,640,17,True
173,628,14,True
188,645,14,True
169,636,14,True
458,1710,39,True
258,937,18,True
161,605,13,True
186,673,14,True
299,1056,18,True
143,603,12,True
167,659,11,True
179,652,12,True
168,614,12,True
154,604,9,True
166,610,12,True
173,653,13,True
167,608,11,True
157,604,12,True
288,994,22,True
311,1173,28,True
188,714,13,True
347,1287,23,True
253,897,15,True
213,767,21,True
208,781,17,True
383,1398,31,True
183,642,12,True
230,950,22,True
151,647,15,True
170,646,11,True
146,613,11,True
159,608,9,True
173,628,13,True
174,654,11,True
159,655,13,True
180,609,9,True
194,661,12,True
189,666,12,True
174,603,11,True
179,610,11,True
188,635,11,True
179,627,11,True
188,646,14,True
191,645,12,True
197,622,12,True
176,621,11,True
181,643,14,True
204,661,12,True
155,624,13,True
156,605,10,True
147,603,9,True
162,615,11,True
173,633,10,True
152,630,11,True
156,631,11,True
149,612,9,True
295,1191,21,True
159,603,14,True
181,630,15,True
186,630,15,True
188,646,15,True
182,630,16,True
177,614,14,True
173,625,15,True
170,607,15,True
168,621,13,True
183,628,13,True
181,612,12,True
174,604,12,True
299,956,19,True
172,613,13,True
170,629,13,True
182,634,14,True
175,601,14,True
176,632,14,True
178,636,15,True
175,625,15,True
184,641,15,True
184,647,14,True
183,604,15,True
169,609,13,True
168,612,14,True
224,806,17,True
165,624,18,True
472,1656,38,True
164,608,14,True
163,621,13,True
176,634,14,True
180,642,16,True
175,616,13,True
178,608,12,True
187,627,14,True
163,602,13,True
174,615,14,True
180,625,13,True
181,637,15,True
187,616,14,True
186,643,15,True
173,605,14,True
172,620,15,True
191,655,16,True
156,604,15,True
183,636,15,True
163,604,11,True
163,609,10,True
179,647,12,True
169,604,11,True
192,644,14,True
185,658,14,True
179,604,11,True
172,608,12,True
189,639,13,True
196,647,12,True
188,616,12,True
190,644,12,True
187,634,10,True
198,654,13,True
194,627,13,True
174,606,10,True
159,613,12,True
176,646,14,True
176,643,14,True
296,924,18,True
162,609,14,True
189,642,16,True
180,646,14,True
181,655,15,True
182,634,15,True
241,840,18,True
179,637,15,True
167,616,13,True
180,611,14,True
183,601,13,True
171,623,14,True
165,617,14,True
175,642,13,True
186,623,14,True
173,616,14,True
183,608,14,True
177,684,14,True
