n_tokens,n_chars,n_lines,valid_chunk
58,190,4,False
23,79,2,False
322,1008,19,True
309,972,22,True
329,1019,20,True
312,992,19,True
188,625,11,True
30,112,2,False
293,1015,24,True
281,1016,23,True
277,1008,23,True
328,1007,23,True
209,807,18,True
20,68,4,False
300,984,22,True
297,981,23,True
294,1004,22,True
287,978,22,True
68,231,6,False
9,30,1,False
293,967,17,True
292,1017,16,True
307,1002,21,True
311,1001,19,True
282,972,17,True
177,594,10,True
4,13,1,False
272,1004,19,True
167,552,10,True
42,157,3,False
275,984,22,True
297,981,25,True
287,1013,22,True
333,1005,26,True
296,973,22,True
299,979,21,True
300,1005,23,True
302,1013,23,True
63,268,5,False
27,95,2,False
271,1001,23,True
281,997,23,True
90,374,8,False
261,832,28,True
179,764,19,True
287,985,21,True
265,1019,22,True
273,978,22,True
295,984,22,True
278,990,21,True
119,452,10,False
26,93,4,False
288,1004,17,True
296,972,17,True
309,998,17,True
315,1001,19,True
290,982,17,True
149,430,9,True
3,12,1,False
297,983,17,True
320,1016,20,True
259,975,16,True
288,1015,17,True
282,1011,19,True
186,653,14,True
31,114,5,False
267,1017,22,True
277,999,22,True
290,1000,22,True
286,998,23,True
267,1014,22,True
261,973,22,True
188,702,15,True
285,979,23,True
280,994,23,True
257,979,22,True
291,1017,23,True
295,996,26,True
290,979,21,True
284,999,23,True
295,1020,24,True
237,867,18,True
257,950,22,True
328,1005,17,True
48,157,3,False
241,784,19,True
307,1022,18,True
292,1018,16,True
189,633,12,True
82,278,10,False
293,968,16,True
309,1014,17,True
122,382,7,False
15,45,1,False
325,1015,22,True
106,381,7,False
240,755,18,True
230,850,21,True
145,518,16,True
282,1018,15,True
267,951,15,True
4,15,1,False
296,1012,21,True
144,502,11,True
6,18,1,False
314,1016,24,True
298,992,22,True
177,611,14,True
27,69,4,False
282,987,16,True
274,952,16,True
10,26,1,False
325,995,23,True
302,948,21,True
251,892,22,True
265,849,14,True
286,1010,18,True
300,984,17,True
294,972,19,True
300,956,19,True
306,952,20,True
301,987,19,True
319,1021,18,True
291,1020,16,True
212,714,11,True
5,14,1,False
301,983,21,True
264,872,17,True
3,15,1,False
317,1008,18,True
310,1010,19,True
275,977,17,True
307,1020,18,True
271,951,15,True
305,996,17,True
319,1012,18,True
299,983,18,True
117,461,7,False
75,253,8,False
287,993,18,True
10,30,1,False
293,986,22,True
151,509,11,True
296,964,16,True
128,606,13,True
290,1007,24,True
289,1017,22,True
294,999,20,True
304,994,21,True
264,979,21,True
309,1013,24,True
310,1021,23,True
305,997,21,True
279,1017,22,True
152,569,12,True
7,32,1,False
245,984,19,True
278,1006,21,True
300,1001,23,True
309,960,21,True
99,396,8,False
24,75,4,False
256,1006,21,True
281,1005,23,True
282,981,22,True
293,1018,23,True
276,977,22,True
270,1018,22,True
271,977,21,True
277,1016,22,True
45,189,4,False
275,982,24,True
27,75,4,False
308,1016,16,True
307,979,15,True
223,731,12,True
5,14,1,False
325,991,17,True
276,867,15,True
30,114,2,False
314,997,21,True
319,1014,21,True
323,1012,22,True
275,960,16,True
298,970,17,True
274,1006,21,True
117,593,13,False
178,672,19,True
274,996,21,True
291,1011,23,True
278,1003,24,True
187,655,15,True
7,25,1,False
297,995,23,True
291,977,22,True
200,694,16,True
21,68,4,False
312,1013,18,True
288,975,15,True
216,680,11,True
9,46,1,False
292,958,18,True
199,681,15,True
24,86,4,False
323,1011,27,True
129,466,10,True
15,72,3,False
252,993,22,True
286,1002,22,True
290,1013,23,True
294,1021,23,True
62,261,6,False
27,87,4,False
282,991,23,True
275,988,21,True
30,160,3,False
246,1010,24,True
12,49,1,False
296,1009,23,True
263,979,21,True
274,1003,22,True
262,981,22,True
282,1018,23,True
279,1014,22,True
274,848,15,True
19,66,4,False
290,1015,23,True
64,223,5,False
217,743,21,True
280,989,21,True
235,847,19,True
143,509,14,True
213,823,22,True
210,755,19,True
256,897,22,True
164,552,10,True
241,779,18,True
186,645,15,True
276,981,21,True
83,298,7,False
206,721,18,True
294,1017,22,True
269,971,25,True
65,223,5,False
267,983,20,True
223,811,17,True
284,958,16,True
42,144,3,False
282,971,19,True
280,1018,18,True
75,262,4,False
44,173,5,False
270,994,22,True
254,981,22,True
79,343,7,False
328,952,54,True
174,520,24,True
288,1007,22,True
262,975,22,True
220,997,27,True
277,1009,22,True
79,273,6,False
5,13,1,False
293,1000,21,True
210,703,17,True
3,12,1,False
287,1005,21,True
285,1000,21,True
283,1001,21,True
261,979,20,True
269,1001,20,True
276,982,20,True
280,983,20,True
293,1015,21,True
132,506,10,True
24,96,4,False
288,1019,16,True
299,1011,16,True
276,910,15,True
9,40,1,False
270,973,19,True
274,956,17,True
265,976,18,True
279,978,17,True
271,978,19,True
295,1003,20,True
285,1013,16,True
277,1014,17,True
276,1007,17,True
284,1012,20,True
159,537,9,True
37,129,5,False
252,1003,21,True
278,997,21,True
274,983,22,True
266,996,21,True
266,1013,23,True
218,819,16,True
119,581,13,False
332,986,19,True
269,840,13,True
9,43,1,False
334,1007,18,True
10,40,1,False
288,1014,17,True
286,1014,16,True
269,996,17,True
241,868,15,True
4,11,1,False
297,1013,17,True
306,1003,20,True
269,979,20,True
33,155,3,False
18,62,4,False
287,995,17,True
274,992,17,True
283,1014,18,True
156,547,11,True
4,23,1,False
304,966,19,True
282,1004,19,True
294,984,17,True
286,1006,19,True
299,1012,21,True
137,508,10,True
24,98,4,False
275,999,20,True
271,985,22,True
267,1008,22,True
148,583,12,True
219,714,17,True
169,560,13,True
176,561,11,True
306,962,21,True
248,831,14,True
5,16,1,False
310,994,17,True
305,1013,17,True
73,218,5,False
8,32,1,False
319,1013,18,True
293,1004,16,True
315,993,20,True
307,1014,21,True
294,976,19,True
89,333,6,False
216,704,16,True
144,473,11,True
300,976,17,True
292,965,20,True
310,998,19,True
282,1001,20,True
292,983,20,True
293,956,20,True
62,260,6,False
257,880,23,True
296,1008,19,True
42,127,2,False
120,586,13,False
305,1022,21,True
156,547,12,True
6,24,1,False
281,978,22,True
270,991,21,True
271,998,22,True
247,952,22,True
52,155,5,False
299,995,17,True
309,988,18,True
202,646,13,True
7,32,1,False
297,1011,18,True
121,406,6,False
2,14,1,False
305,995,20,True
336,1015,21,True
329,999,23,True
327,1001,20,True
317,1003,20,True
301,1005,19,True
288,969,16,True
211,651,13,True
9,34,1,False
307,977,18,True
324,986,16,True
300,1013,17,True
310,1018,15,True
262,875,13,True
129,617,13,True
270,1010,24,True
96,386,11,False
264,994,21,True
259,998,21,True
268,1008,22,True
272,1017,23,True
283,1019,22,True
256,989,20,True
264,993,21,True
262,972,21,True
267,1000,21,True
281,986,22,True
177,615,15,True
135,546,14,True
273,980,21,True
275,1014,22,True
249,972,21,True
259,1017,20,True
247,977,19,True
165,655,14,True
64,263,8,False
269,991,20,True
76,267,5,False
24,95,4,False
296,1005,17,True
50,158,3,False
22,91,2,False
263,984,16,True
304,1001,17,True
163,554,12,True
5,21,1,False
261,1014,19,True
293,1011,15,True
286,991,15,True
88,320,5,False
131,496,14,True
267,974,21,True
273,1016,22,True
274,977,20,True
262,1000,21,True
69,250,6,False
186,694,18,True
262,974,21,True
278,1012,20,True
75,278,5,False
128,485,15,True
273,982,20,True
270,986,20,True
63,251,5,False
8,38,1,False
272,1012,21,True
189,686,15,True
136,514,13,True
273,1017,21,True
284,978,21,True
277,985,21,True
279,994,21,True
287,998,23,True
270,984,21,True
267,984,21,True
254,870,19,True
218,941,22,True
338,1016,20,True
293,992,17,True
289,1005,16,True
262,1017,15,True
59,206,5,False
229,840,22,True
252,964,19,True
150,548,12,True
10,36,1,False
281,980,21,True
281,1003,22,True
264,974,21,True
279,1013,22,True
273,993,22,True
79,293,6,False
253,860,17,True
255,942,23,True
240,779,23,True
310,1012,23,True
112,372,15,False
307,991,21,True
305,1007,21,True
261,923,16,True
33,89,4,False
296,967,17,True
206,645,13,True
127,444,13,False
291,1019,19,True
214,689,16,True
18,94,2,False
294,1000,20,True
261,952,19,True
169,625,11,True
18,87,2,False
269,995,23,True
286,993,15,True
203,748,12,True
319,977,31,True
214,782,26,True
287,975,22,True
192,658,14,True
127,617,13,False
297,1016,22,True
299,1002,24,True
293,988,22,True
302,993,24,True
264,917,20,True
155,584,16,True
246,974,21,True
273,994,21,True
299,1013,22,True
286,991,21,True
281,985,21,True
271,985,21,True
259,1010,21,True
268,991,21,True
112,417,9,False
280,1009,24,True
283,966,22,True
259,991,21,True
149,509,11,True
8,27,1,False
270,986,21,True
284,1004,21,True
263,982,20,True
265,1013,21,True
61,251,5,False
107,540,12,False
266,1019,22,True
281,1019,21,True
42,162,3,False
34,101,4,False
299,1010,18,True
92,314,6,False
6,24,1,False
315,990,20,True
293,992,18,True
261,854,20,True
283,999,18,True
252,876,17,True
204,694,18,True
202,755,19,True
276,1004,20,True
275,998,22,True
298,1015,22,True
286,1015,22,True
278,1001,21,True
265,969,21,True
275,996,21,True
271,1011,22,True
250,979,20,True
154,603,13,True
35,98,4,False
324,1015,18,True
306,990,19,True
311,1015,20,True
46,141,5,False
269,1000,22,True
260,972,22,True
287,1016,22,True
95,323,7,False
170,671,16,True
297,1014,22,True
279,995,21,True
273,1009,22,True
201,763,15,True
107,541,12,False
301,1012,21,True
240,867,17,True
130,619,14,True
284,998,21,True
210,794,16,True
265,946,28,True
289,1014,17,True
246,927,14,True
11,34,1,False
302,983,18,True
308,971,18,True
304,972,16,True
325,1005,17,True
211,740,13,True
40,142,5,False
297,1021,22,True
285,1014,22,True
277,982,20,True
22,68,4,False
432,1017,22,True
432,1011,24,True
319,837,17,True
40,127,5,False
322,1021,21,True
284,1001,21,True
330,1018,22,True
144,553,11,True
278,979,23,True
283,990,19,True
275,955,20,True
279,967,17,True
191,666,11,True
18,96,2,False
299,1005,17,True
120,446,8,False
10,21,1,False
279,970,16,True
271,990,20,True
289,1014,21,True
59,219,4,False
42,138,5,False
301,1003,20,True
281,1004,18,True
282,1004,21,True
285,961,18,True
279,992,18,True
299,1004,21,True
51,172,4,False
3,17,1,False
282,1009,20,True
190,677,12,True
105,530,12,False
295,1022,22,True
280,1012,22,True
172,600,13,True
185,704,19,True
287,991,22,True
57,222,4,False
3,12,1,False
319,1002,25,True
81,286,7,False
8,24,1,False
292,992,17,True
51,224,4,False
294,1014,21,True
274,960,16,True
284,1019,16,True
266,969,15,True
275,998,15,True
263,981,16,True
291,1003,18,True
268,979,19,True
265,990,22,True
288,1011,22,True
241,829,18,True
6,15,1,False
282,984,21,True
44,160,4,False
288,970,30,True
290,1011,21,True
57,229,5,False
5,14,1,False
288,1013,20,True
107,406,8,False
273,1003,23,True
3,14,1,False
282,1002,22,True
294,994,21,True
186,649,14,True
178,668,15,True
266,994,21,True
271,971,20,True
205,746,14,True
94,319,11,False
349,988,24,True
360,994,20,True
335,1000,19,True
207,806,13,True
35,102,4,False
307,1005,21,True
70,252,5,False
27,109,4,False
282,987,20,True
272,965,21,True
19,62,4,False
297,982,16,True
302,980,15,True
282,920,17,True
182,673,16,True
290,1013,22,True
297,1015,20,True
193,647,12,True
3,14,1,False
278,968,18,True
282,981,20,True
268,1006,17,True
191,732,15,True
289,1001,26,True
83,306,8,False
284,1007,18,True
255,989,18,True
186,648,12,True
9,23,1,False
259,989,19,True
302,1005,21,True
274,920,21,True
105,529,12,False
282,1012,21,True
269,981,21,True
95,340,7,False
235,800,18,True
313,989,18,True
320,1013,19,True
294,999,20,True
222,813,15,True
74,271,7,False
259,985,20,True
278,1019,21,True
309,990,21,True
273,1008,22,True
288,998,21,True
292,1005,19,True
302,1001,19,True
283,996,15,True
277,1005,15,True
293,1015,16,True
295,958,16,True
287,988,16,True
270,994,15,True
276,977,16,True
338,977,18,True
141,531,8,True
14,44,1,False
272,1000,18,True
272,955,19,True
272,1006,19,True
295,1018,20,True
261,959,19,True
218,815,23,True
314,1014,30,True
148,429,14,True
227,952,26,True
283,1011,21,True
295,1009,23,True
273,931,20,True
3,17,1,False
280,988,20,True
193,664,14,True
217,777,19,True
265,972,22,True
286,1001,21,True
273,981,20,True
251,957,20,True
40,153,3,False
39,168,6,False
277,965,21,True
40,150,3,False
31,115,2,False
300,1016,22,True
67,221,5,False
268,964,21,True
19,80,2,False
287,995,21,True
309,1019,21,True
301,1016,20,True
299,991,20,True
204,703,14,True
33,152,6,False
303,1003,23,True
224,760,16,True
24,98,2,False
305,996,21,True
180,564,12,True
38,144,3,False
277,990,20,True
268,977,19,True
48,197,4,False
35,157,6,False
314,1003,23,True
47,173,3,False
36,142,3,False
310,998,21,True
199,700,15,True
8,29,1,False
285,984,19,True
280,1008,21,True
146,516,11,True
257,956,25,True
46,190,5,False
266,1020,19,True
276,1012,20,True
83,330,7,False
36,155,6,False
283,989,21,True
173,577,13,True
230,955,23,True
35,139,3,False
302,1021,22,True
194,731,15,True
205,719,16,True
266,992,21,True
149,537,11,True
124,503,15,False
266,993,21,True
217,761,17,True
257,972,20,True
122,442,9,False
168,603,18,True
283,1015,22,True
42,133,3,False
8,25,1,False
278,996,24,True
112,400,9,False
22,85,2,False
264,976,21,True
39,164,3,False
44,174,6,False
265,982,20,True
276,1011,21,True
289,1010,22,True
265,1006,22,True
272,979,20,True
277,978,20,True
269,994,21,True
127,466,10,False
29,110,5,False
287,992,21,True
168,599,13,True
4,25,1,False
277,977,20,True
277,980,21,True
301,1010,23,True
275,976,21,True
274,1017,22,True
46,188,4,False
158,757,16,True
290,992,22,True
293,1018,22,True
281,1009,23,True
286,997,22,True
51,168,4,False
167,606,15,True
279,1013,21,True
268,1001,21,True
269,980,21,True
269,966,21,True
260,998,21,True
265,1000,22,True
148,558,12,True
295,1021,25,True
149,495,12,True
237,926,21,True
52,205,4,False
283,966,20,True
283,1009,20,True
284,985,21,True
137,517,11,True
253,966,23,True
281,975,21,True
49,196,4,False
36,148,6,False
291,999,21,True
152,583,12,True
66,296,8,False
269,1006,21,True
260,984,20,True
274,1005,22,True
92,337,7,False
57,248,8,False
263,1001,21,True
268,973,20,True
140,533,10,True
139,658,15,True
178,703,15,True
274,981,21,True
267,963,21,True
278,1013,22,True
221,830,17,True
7,23,1,False
278,995,20,True
276,976,21,True
280,1018,21,True
268,1004,21,True
268,1015,22,True
272,1010,20,True
111,425,9,False
78,310,11,False
279,1003,22,True
266,1016,21,True
230,834,17,True
252,934,26,True
282,1016,21,True
240,882,18,True
193,723,20,True
280,1004,22,True
227,809,16,True
25,110,5,False
288,975,21,True
296,1021,21,True
232,870,17,True
38,159,6,False
274,989,21,True
291,991,21,True
282,983,20,True
262,913,24,True
265,943,21,True
281,985,21,True
311,1017,21,True
285,974,20,True
144,488,11,True
117,582,14,False
270,994,21,True
104,373,8,False
29,81,2,False
278,999,22,True
230,874,20,True
148,567,17,True
230,867,23,True
128,480,15,True
252,1018,21,True
87,309,7,False
266,974,20,True
10,48,1,False
287,1016,21,True
293,993,23,True
312,1016,21,True
286,973,22,True
228,811,20,True
221,853,21,True
276,998,21,True
273,1001,21,True
191,712,14,True
59,225,8,False
300,1013,21,True
283,997,21,True
283,999,22,True
301,1005,21,True
234,840,18,True
7,33,1,False
271,1006,21,True
39,152,3,False
15,53,1,False
270,1010,22,True
296,1000,23,True
279,996,23,True
38,157,3,False
29,153,6,False
285,999,22,True
277,1014,23,True
284,1019,22,True
270,986,22,True
266,987,22,True
131,538,10,True
352,985,36,True
214,835,23,True
72,258,9,False
274,992,21,True
270,983,20,True
262,994,18,True
266,991,19,True
265,994,21,True
288,982,21,True
270,983,21,True
271,983,21,True
264,986,21,True
246,989,20,True
275,1006,22,True
265,968,19,True
290,1019,21,True
263,966,20,True
40,158,3,False
22,73,4,False
289,1018,21,True
275,995,20,True
240,821,18,True
214,812,19,True
293,1001,20,True
286,961,20,True
119,403,12,False
290,954,18,True
273,1011,19,True
292,988,22,True
282,1018,21,True
260,930,20,True
39,162,3,False
285,1014,20,True
269,1005,21,True
249,858,16,True
4,19,1,False
289,1000,22,True
68,228,5,False
17,54,1,False
277,993,20,True
267,958,19,True
133,472,8,True
244,807,19,True
223,741,16,True
273,927,19,True
18,91,2,False
292,1013,20,True
289,997,23,True
33,106,3,False
163,747,19,True
283,1021,20,True
286,1013,22,True
290,1011,23,True
129,422,9,True
184,656,15,True
280,996,21,True
319,1014,22,True
307,984,21,True
268,980,19,True
99,385,7,False
130,456,11,True
176,641,13,True
284,1006,21,True
275,978,21,True
56,263,5,False
22,79,4,False
275,992,21,True
287,1016,20,True
291,1013,22,True
268,957,20,True
113,428,8,False
77,261,6,False
272,1010,20,True
264,1017,21,True
275,983,19,True
73,249,5,False
100,328,6,False
328,1018,18,True
282,1011,20,True
124,483,10,False
248,866,22,True
40,158,3,False
277,1000,20,True
286,978,21,True
211,749,16,True
4,14,1,False
267,966,18,True
280,988,20,True
117,395,8,False
141,669,14,True
286,1018,22,True
272,968,21,True
280,1018,22,True
269,1004,20,True
69,233,5,False
166,607,15,True
273,1013,20,True
284,988,21,True
267,984,21,True
270,979,21,True
273,978,20,True
282,1018,20,True
279,996,20,True
271,976,20,True
292,1014,21,True
292,1017,22,True
51,168,4,False
4,12,1,False
278,1004,21,True
281,985,20,True
268,1005,20,True
291,1017,22,True
302,1010,23,True
111,396,8,False
264,977,26,True
183,696,15,True
279,962,21,True
277,983,21,True
294,997,21,True
292,1004,21,True
304,1018,22,True
58,193,4,False
15,82,2,False
256,1014,20,True
120,449,10,False
10,42,1,False
277,1009,20,True
305,1010,20,True
283,1018,20,True
265,966,20,True
245,960,19,True
92,346,9,False
254,997,21,True
273,980,20,True
268,1015,21,True
268,1011,21,True
290,1000,20,True
277,986,21,True
215,788,17,True
4,10,1,False
281,984,20,True
285,1001,21,True
146,501,11,True
31,113,4,False
290,1008,20,True
220,781,15,True
163,702,15,True
275,969,19,True
294,1021,19,True
301,991,20,True
306,971,21,True
291,1002,22,True
290,1006,21,True
301,1016,21,True
216,818,17,True
128,474,14,True
317,1006,19,True
116,330,9,False
37,102,2,False
310,977,21,True
296,979,20,True
167,550,10,True
14,44,1,False
326,1020,22,True
165,481,12,True
292,975,22,True
297,969,19,True
289,1009,18,True
218,838,16,True
282,1002,22,True
39,141,5,False
261,975,21,True
84,289,6,False
3,17,1,False
276,991,20,True
58,216,5,False
222,797,21,True
244,839,23,True
271,963,24,True
295,964,23,True
74,246,5,False
286,1007,15,True
287,989,20,True
279,1005,21,True
310,1006,20,True
286,997,18,True
102,346,8,False
226,805,20,True
268,997,19,True
274,976,18,True
271,975,18,True
142,586,11,True
181,651,19,True
205,746,17,True
283,1018,22,True
104,427,8,False
276,916,20,True
284,992,19,True
298,1006,20,True
290,992,17,True
228,819,15,True
127,611,13,False
191,691,18,True
278,1016,21,True
274,1008,22,True
65,230,5,False
124,478,12,False
283,965,21,True
5,28,1,False
281,1022,21,True
275,999,20,True
39,142,3,False
36,148,5,False
274,1009,20,True
110,395,8,False
8,40,1,False
293,1003,20,True
280,993,22,True
293,997,21,True
200,718,14,True
204,725,22,True
261,965,18,True
54,187,3,False
4,20,1,False
290,1021,22,True
214,771,17,True
109,396,10,False
203,747,17,True
144,502,15,True
225,814,23,True
275,960,23,True
274,1014,22,True
56,190,5,False
188,837,23,True
290,1022,20,True
262,973,19,True
229,857,17,True
30,154,3,False
274,1008,19,True
272,981,20,True
267,1010,19,True
282,977,19,True
292,1022,21,True
289,999,20,True
259,983,19,True
250,944,19,True
254,991,20,True
185,733,13,True
8,44,1,False
275,977,20,True
278,994,21,True
263,989,19,True
166,623,12,True
87,299,10,False
272,985,20,True
284,1002,22,True
73,262,6,False
217,791,18,True
280,1003,25,True
36,150,4,False
287,991,20,True
299,1008,22,True
202,682,15,True
18,67,4,False
289,1000,21,True
101,401,8,False
17,96,2,False
284,986,20,True
268,1004,19,True
281,982,19,True
277,991,20,True
288,981,21,True
276,993,21,True
295,1014,21,True
283,984,20,True
215,899,16,True
123,611,13,False
283,1019,22,True
279,962,20,True
58,198,4,False
6,26,1,False
279,1010,21,True
286,973,20,True
210,761,15,True
14,46,1,False
283,1013,20,True
280,1009,21,True
256,983,20,True
283,1019,21,True
263,996,21,True
223,835,17,True
111,461,14,False
279,990,20,True
265,1001,21,True
266,1017,21,True
123,474,10,False
233,869,19,True
284,972,20,True
276,984,18,True
274,995,19,True
292,1020,21,True
285,1010,21,True
97,425,9,False
253,908,26,True
290,1020,21,True
285,1016,21,True
67,246,5,False
230,876,26,True
270,990,21,True
290,1020,23,True
184,645,14,True
40,150,3,False
287,998,21,True
70,247,5,False
10,32,1,False
289,980,21,True
288,1018,20,True
143,548,11,True
257,939,23,True
275,1005,21,True
159,608,12,True
24,96,2,False
274,985,20,True
270,995,20,True
275,985,19,True
267,976,20,True
136,541,11,True
122,599,13,False
234,791,19,True
283,983,19,True
285,1005,21,True
291,992,19,True
267,985,20,True
246,878,18,True
113,583,13,False
268,1016,21,True
276,956,20,True
273,999,18,True
291,989,17,True
268,977,18,True
277,991,20,True
275,970,19,True
95,340,7,False
6,16,1,False
262,983,20,True
281,983,21,True
296,1011,22,True
300,1015,22,True
68,211,6,False
266,1000,19,True
278,1012,21,True
104,375,7,False
2,13,1,False
263,984,19,True
261,1002,21,True
274,995,21,True
260,994,20,True
267,983,21,True
265,983,20,True
193,755,15,True
4,14,1,False
275,1000,19,True
278,994,21,True
273,1000,20,True
278,978,20,True
256,979,20,True
215,817,17,True
198,907,20,True
43,163,3,False
268,1009,20,True
261,975,20,True
258,972,19,True
258,987,20,True
81,308,6,False
4,12,1,False
270,995,20,True
272,1011,19,True
260,1016,21,True
185,713,14,True
58,228,9,False
274,1015,21,True
123,458,9,False
26,86,4,False
269,995,19,True
70,255,5,False
174,678,16,True
278,1016,22,True
257,1007,20,True
16,62,4,False
279,1009,20,True
235,859,17,True
192,732,18,True
289,1004,21,True
50,174,5,False
265,998,21,True
266,1013,21,True
265,989,20,True
271,1018,21,True
38,134,3,False
4,12,1,False
281,1013,21,True
109,398,8,False
274,985,24,True
268,1005,19,True
112,419,10,False
280,979,19,True
266,976,18,True
265,937,18,True
32,107,4,False
267,979,20,True
267,980,20,True
246,899,18,True
211,782,16,True
227,981,23,True
184,680,15,True
273,984,19,True
279,978,19,True
116,419,8,False
244,979,23,True
83,362,9,False
263,1009,21,True
272,1013,21,True
119,498,9,False
28,114,4,False
300,1008,20,True
143,474,10,True
6,25,1,False
278,996,20,True
76,330,6,False
26,110,4,False
276,984,20,True
81,298,6,False
36,117,5,False
289,996,21,True
281,973,20,True
270,983,21,True
60,216,4,False
136,496,12,True
264,988,20,True
208,794,18,True
262,949,19,True
278,1003,18,True
265,942,19,True
284,1008,19,True
267,954,18,True
23,94,4,False
257,969,18,True
289,979,20,True
297,989,20,True
258,978,19,True
277,949,21,True
112,430,9,False
38,153,5,False
282,973,20,True
274,1017,19,True
152,565,11,True
280,885,24,True
142,485,16,True
277,1015,22,True
146,552,12,True
131,636,15,True
292,1006,24,True
292,1002,21,True
289,1019,24,True
298,991,23,True
284,1014,25,True
287,993,24,True
97,325,7,False
59,231,5,False
294,984,23,True
291,1006,24,True
299,993,23,True
285,979,21,True
200,684,16,True
27,89,2,False
315,1013,26,True
218,665,17,True
241,824,22,True
275,1007,22,True
288,1005,24,True
269,989,21,True
277,978,23,True
294,1007,22,True
133,479,10,True
7,14,1,False
271,998,21,True
282,995,24,True
296,987,23,True
286,978,23,True
314,994,24,True
295,1003,22,True
272,910,25,True
289,1003,23,True
310,1013,25,True
280,971,23,True
38,150,3,False
201,687,19,True
284,996,23,True
188,655,16,True
19,87,2,False
292,1005,24,True
64,218,5,False
241,875,21,True
274,1017,21,True
284,975,23,True
269,920,22,True
117,577,14,False
294,1017,23,True
287,979,21,True
270,989,24,True
70,254,6,False
75,242,5,False
277,1021,21,True
271,1017,21,True
280,994,22,True
269,985,20,True
254,971,21,True
270,976,23,True
181,673,15,True
197,702,20,True
284,1010,22,True
256,975,20,True
277,984,22,True
172,581,14,True
10,43,1,False
281,985,22,True
259,993,20,True
183,662,13,True
8,29,1,False
309,1014,23,True
178,686,13,True
25,71,5,False
293,1000,24,True
302,999,24,True
217,710,17,True
5,26,1,False
277,1012,23,True
275,974,21,True
300,982,23,True
85,318,7,False
16,47,3,False
292,1013,15,True
41,163,3,False
187,611,16,True
257,972,21,True
280,990,21,True
282,979,24,True
270,969,24,True
277,986,22,True
286,979,21,True
298,1017,22,True
270,982,22,True
287,979,20,True
282,1003,21,True
293,1008,23,True
266,973,22,True
144,502,11,True
232,1007,27,True
206,758,20,True
292,992,22,True
278,989,21,True
280,993,22,True
265,975,21,True
282,992,21,True
271,967,21,True
272,990,21,True
281,1010,22,True
276,982,21,True
54,218,4,False
37,130,6,False
279,982,24,True
295,999,27,True
301,1002,27,True
303,1002,26,True
76,242,8,False
6,25,1,False
317,985,26,True
215,694,17,True
16,49,1,False
300,1011,23,True
265,992,23,True
268,972,23,True
285,1003,22,True
281,969,22,True
271,1020,21,True
286,983,20,True
45,156,4,False
30,113,3,False
275,992,22,True
290,1001,23,True
280,1000,24,True
278,980,22,True
286,995,23,True
280,994,22,True
260,988,20,True
278,995,20,True
58,217,5,False
7,31,1,False
287,993,24,True
289,1011,25,True
275,981,22,True
289,997,20,True
248,849,18,True
116,582,14,False
279,1020,24,True
282,1007,21,True
43,166,4,False
10,28,1,False
311,994,19,True
82,279,6,False
22,126,2,False
286,1016,24,True
75,307,6,False
4,23,1,False
277,977,22,True
300,984,21,True
296,1016,23,True
209,762,17,True
44,127,6,False
318,1006,23,True
291,1012,21,True
290,980,23,True
271,988,21,True
141,499,10,True
245,925,18,True
295,997,24,True
154,571,15,True
279,1011,23,True
270,1010,21,True
272,1007,22,True
171,604,12,True
135,643,15,True
288,1004,23,True
305,997,23,True
289,997,21,True
50,221,4,False
8,38,1,False
296,1018,24,True
71,293,7,False
149,468,14,True
289,982,21,True
268,1011,22,True
261,982,21,True
276,994,23,True
55,233,5,False
209,682,20,True
277,906,30,True
216,745,18,True
285,933,25,True
272,937,26,True
276,991,20,True
274,987,21,True
268,981,21,True
286,1016,24,True
247,832,22,True
294,1005,27,True
12,50,1,False
261,996,20,True
288,1003,22,True
292,1015,22,True
186,676,15,True
27,83,5,False
312,980,20,True
315,1003,21,True
308,1008,17,True
193,652,11,True
5,26,1,False
297,999,21,True
115,381,8,False
209,667,16,True
280,1001,25,True
256,1006,20,True
254,974,20,True
274,981,21,True
72,276,5,False
228,751,21,True
316,995,32,True
176,759,21,True
284,993,20,True
267,1010,21,True
95,383,8,False
110,393,11,False
287,976,21,True
281,981,21,True
281,1020,21,True
272,972,20,True
295,992,20,True
282,1002,20,True
279,979,20,True
282,999,21,True
276,973,22,True
56,196,4,False
19,42,1,False
309,1000,21,True
315,1007,20,True
271,995,21,True
55,204,4,False
142,665,15,True
272,974,21,True
268,980,20,True
152,562,12,True
5,15,1,False
285,997,21,True
196,730,15,True
23,83,2,False
274,1021,21,True
272,988,20,True
300,1015,22,True
303,1010,21,True
284,977,21,True
289,976,22,True
115,379,8,False
263,991,22,True
276,986,21,True
283,1004,22,True
279,982,20,True
296,999,21,True
125,433,9,False
176,663,15,True
284,980,21,True
73,268,5,False
13,56,1,False
275,995,20,True
291,1004,20,True
288,995,21,True
270,1007,21,True
272,972,20,True
271,980,21,True
290,995,22,True
280,987,21,True
296,1016,22,True
284,1001,21,True
289,1016,20,True
270,991,22,True
273,988,21,True
294,983,22,True
76,282,6,False
120,588,14,False
290,1010,21,True
264,1014,21,True
289,993,20,True
242,920,20,True
30,96,2,False
283,1013,21,True
282,994,21,True
287,992,21,True
88,286,5,False
3,14,1,False
284,990,22,True
282,1012,22,True
266,988,22,True
291,1000,22,True
288,993,20,True
273,1017,21,True
279,993,21,True
275,1020,22,True
271,1017,23,True
282,993,21,True
294,1020,20,True
